Gene,Confidence,True Positive,False Positive,True Negative,False Negative,Accuracy,Precision,Recall,False Positive Rate,Selectivity
YER009W,0.241033,20,3131,1211,86,0.27675359712230213,0.006347191367819739,0.18867924528301888,0.7210962690004606,0.27890373099953936
YMR186W,0.240843,20,3130,1212,86,0.27697841726618705,0.006349206349206349,0.18867924528301888,0.7208659603869185,0.27913403961308153
YCL044C,0.240843,19,3130,1212,87,0.27675359712230213,0.006033661479834868,0.1792452830188679,0.7208659603869185,0.27913403961308153
YHR013C,0.240321,19,3129,1213,87,0.27697841726618705,0.006035578144853875,0.1792452830188679,0.7206356517733763,0.27936434822662365
YCR089W,0.240321,19,3128,1214,87,0.27720323741007197,0.0060374960279631395,0.1792452830188679,0.7204053431598342,0.2795946568401658
YKL116C,0.240321,19,3127,1215,87,0.27742805755395683,0.006039415130324221,0.1792452830188679,0.7201750345462921,0.27982496545370794
YML012W,0.240321,19,3126,1216,87,0.27765287769784175,0.006041335453100159,0.1792452830188679,0.7199447259327498,0.2800552740672501
YMR138W,0.239847,19,3125,1217,87,0.2778776978417266,0.006043256997455471,0.1792452830188679,0.7197144173192077,0.2802855826807923
YOR089C,0.238532,19,3124,1218,87,0.27810251798561153,0.006045179764556157,0.1792452830188679,0.7194841087056656,0.2805158912943344
YLL026W,0.238532,19,3123,1219,87,0.2783273381294964,0.0060471037555697,0.1792452830188679,0.7192538000921235,0.2807461999078766
YMR189W,0.238532,19,3122,1220,87,0.2785521582733813,0.0060490289716650745,0.1792452830188679,0.7190234914785812,0.2809765085214187
YML069W,0.238532,19,3121,1221,87,0.2787769784172662,0.006050955414012739,0.1792452830188679,0.7187931828650391,0.2812068171349609
YPL206C,0.238278,19,3120,1222,87,0.2790017985611511,0.006052883083784644,0.1792452830188679,0.718562874251497,0.281437125748503
YKL064W,0.238278,19,3119,1223,87,0.27922661870503596,0.006054811982154238,0.1792452830188679,0.7183325656379549,0.28166743436204517
YMR150C,0.238278,19,3118,1224,87,0.2794514388489209,0.006056742110296462,0.1792452830188679,0.7181022570244127,0.2818977429755873
YMR313C,0.238278,19,3117,1225,87,0.27967625899280574,0.006058673469387755,0.1792452830188679,0.7178719484108705,0.28212805158912946
YGL047W,0.238278,19,3116,1226,87,0.27990107913669066,0.006060606060606061,0.1792452830188679,0.7176416397973284,0.2823583602026716
YDR489W,0.238278,19,3115,1227,87,0.2801258992805755,0.006062539885130823,0.1792452830188679,0.7174113311837863,0.28258866881621375
YPL087W,0.238278,19,3114,1228,87,0.28035071942446044,0.006064474944142994,0.1792452830188679,0.7171810225702441,0.28281897742975587
YLR008C,0.238278,19,3113,1229,87,0.2805755395683453,0.006066411238825032,0.1792452830188679,0.716950713956702,0.28304928604329804
YPL195W,0.237856,19,3112,1230,87,0.2808003597122302,0.006068348770360907,0.1792452830188679,0.7167204053431598,0.28327959465684016
YPL176C,0.237856,19,3111,1231,87,0.2810251798561151,0.0060702875399361025,0.1792452830188679,0.7164900967296177,0.28350990327038234
YOR265W,0.235667,19,3110,1232,87,0.28125,0.006072227548737616,0.1792452830188679,0.7162597881160755,0.28374021188392445
YIR004W,0.235553,19,3109,1233,87,0.2814748201438849,0.006074168797953964,0.1792452830188679,0.7160294795025334,0.2839705204974666
YOR313C,0.235553,19,3108,1234,87,0.2816996402877698,0.006076111288775184,0.1792452830188679,0.7157991708889913,0.28420082911100875
YPR166C,0.235553,19,3107,1235,87,0.2819244604316547,0.006078055022392835,0.1792452830188679,0.7155688622754491,0.2844311377245509
YFL048C,0.235553,19,3106,1236,87,0.28214928057553956,0.00608,0.1792452830188679,0.7153385536619069,0.28466144633809304
YGR086C,0.235553,19,3105,1237,87,0.2823741007194245,0.006081946222791294,0.1792452830188679,0.7151082450483648,0.2848917549516352
YER050C,0.235553,19,3104,1238,87,0.28259892086330934,0.006083893691962856,0.1792452830188679,0.7148779364348227,0.28512206356517733
YPL224C,0.235553,19,3103,1239,87,0.28282374100719426,0.006085842408712364,0.1792452830188679,0.7146476278212806,0.2853523721787195
YHR073W,0.235553,19,3102,1240,87,0.2830485611510791,0.006087792374239026,0.1792452830188679,0.7144173192077383,0.2855826807922616
YHR028C,0.235553,19,3101,1241,87,0.28327338129496404,0.00608974358974359,0.1792452830188679,0.7141870105941962,0.2858129894058038
YMR271C,0.235553,19,3100,1242,87,0.2834982014388489,0.006091696056428343,0.1792452830188679,0.7139567019806541,0.2860432980193459
YIL003W,0.235553,19,3099,1243,87,0.2837230215827338,0.006093649775497113,0.1792452830188679,0.713726393367112,0.2862736066328881
YPR088C,0.235553,19,3098,1244,87,0.2839478417266187,0.0060956047481552774,0.1792452830188679,0.7134960847535697,0.2865039152464302
YMR106C,0.235415,19,3097,1245,87,0.2841726618705036,0.006097560975609756,0.1792452830188679,0.7132657761400276,0.2867342238599724
YKL119C,0.235415,19,3096,1246,87,0.28439748201438847,0.006099518459069021,0.1792452830188679,0.7130354675264855,0.2869645324735145
YGR200C,0.234678,19,3095,1247,87,0.2846223021582734,0.0061014771997430954,0.1792452830188679,0.7128051589129434,0.2871948410870567
YOR368W,0.234638,19,3094,1248,87,0.28484712230215825,0.006103437198843559,0.1792452830188679,0.7125748502994012,0.2874251497005988
YLL024C,0.234524,19,3093,1249,87,0.28507194244604317,0.006105398457583547,0.1792452830188679,0.712344541685859,0.28765545831414097
YPL031C,0.234524,19,3092,1250,87,0.28529676258992803,0.006107360977177756,0.1792452830188679,0.7121142330723169,0.2878857669276831
YLR180W,0.232997,19,3091,1251,87,0.28552158273381295,0.006109324758842444,0.1792452830188679,0.7118839244587748,0.28811607554122526
YBR279W,0.232997,19,3090,1252,87,0.28574640287769787,0.006111289803795433,0.1792452830188679,0.7116536158452326,0.2883463841547674
YML013W,0.232857,19,3089,1253,87,0.28597122302158273,0.006113256113256113,0.1792452830188679,0.7114233072316904,0.28857669276830955
YGR089W,0.232857,19,3088,1254,87,0.28619604316546765,0.006115223688445446,0.1792452830188679,0.7111929986181483,0.28880700138185167
YDR435C,0.232857,19,3087,1255,87,0.2864208633093525,0.006117192530585963,0.1792452830188679,0.7109626900046062,0.28903730999539384
YML125C,0.232857,19,3086,1256,87,0.28664568345323743,0.006119162640901771,0.1792452830188679,0.710732381391064,0.28926761860893596
YPR184W,0.232857,19,3085,1257,87,0.2868705035971223,0.006121134020618557,0.1792452830188679,0.7105020727775219,0.28949792722247814
YJL207C,0.232857,19,3084,1258,87,0.2870953237410072,0.006123106670963584,0.1792452830188679,0.7102717641639797,0.28972823583602025
YPL132W,0.232857,19,3083,1259,87,0.2873201438848921,0.0061250805931656995,0.1792452830188679,0.7100414555504376,0.2899585444495624
YNR058W,0.232857,19,3082,1260,87,0.287544964028777,0.006127055788455337,0.1792452830188679,0.7098111469368954,0.29018885306310455
YER001W,0.232857,19,3081,1261,87,0.28776978417266186,0.006129032258064516,0.1792452830188679,0.7095808383233533,0.2904191616766467
YIL043C,0.232857,19,3080,1262,87,0.2879946043165468,0.006131010003226848,0.1792452830188679,0.7093505297098112,0.29064947029018884
YDR207C,0.232467,19,3079,1263,87,0.28821942446043164,0.006132989025177534,0.1792452830188679,0.709120221096269,0.290879778903731
YBR160W,0.232467,19,3078,1264,87,0.28844424460431656,0.006134969325153374,0.1792452830188679,0.7088899124827268,0.29111008751727313
YKR052C,0.231427,19,3077,1265,87,0.2886690647482014,0.006136950904392765,0.1792452830188679,0.7086596038691847,0.2913403961308153
YAL053W,0.231427,19,3076,1266,87,0.28889388489208634,0.006138933764135703,0.1792452830188679,0.7084292952556426,0.2915707047443574
YGR240C,0.230813,19,3075,1267,87,0.2891187050359712,0.006140917905623788,0.1792452830188679,0.7081989866421005,0.2918010133578996
YCL010C,0.230813,19,3074,1268,87,0.2893435251798561,0.006142903330100227,0.1792452830188679,0.7079686780285582,0.2920313219714417
YJL196C,0.230813,19,3073,1269,87,0.289568345323741,0.006144890038809832,0.1792452830188679,0.7077383694150161,0.2922616305849839
YPR120C,0.230813,19,3072,1270,87,0.2897931654676259,0.0061468780329990294,0.1792452830188679,0.707508060801474,0.292491939198526
YGL055W,0.230813,18,3072,1270,88,0.289568345323741,0.005825242718446602,0.16981132075471697,0.707508060801474,0.292491939198526
YDL055C,0.230813,18,3071,1271,88,0.2897931654676259,0.005827128520556815,0.16981132075471697,0.7072777521879319,0.2927222478120682
YMR266W,0.230603,18,3070,1272,88,0.29001798561151076,0.005829015544041451,0.16981132075471697,0.7070474435743896,0.2929525564256103
YIL008W,0.230275,18,3069,1273,88,0.2902428057553957,0.0058309037900874635,0.16981132075471697,0.7068171349608475,0.2931828650391525
YOR039W,0.230275,18,3068,1274,88,0.2904676258992806,0.005832793259883344,0.16981132075471697,0.7065868263473054,0.2934131736526946
YNL008C,0.230192,18,3067,1275,88,0.29069244604316546,0.005834683954619124,0.16981132075471697,0.7063565177337633,0.29364348226623677
YNL257C,0.230192,18,3066,1276,88,0.2909172661870504,0.005836575875486381,0.16981132075471697,0.7061262091202211,0.2938737908797789
YOR165W,0.230192,18,3065,1277,88,0.29114208633093525,0.005838469023678235,0.16981132075471697,0.7058959005066789,0.29410409949332106
YCR067C,0.230192,18,3064,1278,88,0.29136690647482016,0.005840363400389357,0.16981132075471697,0.7056655918931368,0.2943344081068632
YOR090C,0.230192,18,3063,1279,88,0.291591726618705,0.005842259006815969,0.16981132075471697,0.7054352832795947,0.29456471672040535
YPL196W,0.230192,18,3062,1280,88,0.29181654676258995,0.005844155844155844,0.16981132075471697,0.7052049746660525,0.29479502533394747
YGR170W,0.230192,18,3061,1281,88,0.2920413669064748,0.005846053913608314,0.16981132075471697,0.7049746660525104,0.29502533394748964
YDR265W,0.230192,18,3060,1282,88,0.2922661870503597,0.005847953216374269,0.16981132075471697,0.7047443574389682,0.29525564256103176
YMR297W,0.230192,18,3059,1283,88,0.2924910071942446,0.005849853753656159,0.16981132075471697,0.7045140488254261,0.29548595117457394
YLR350W,0.230192,18,3058,1284,88,0.2927158273381295,0.005851755526657998,0.16981132075471697,0.7042837402118839,0.29571625978811605
YAL055W,0.230192,18,3057,1285,88,0.29294064748201437,0.005853658536585366,0.16981132075471697,0.7040534315983418,0.2959465684016582
YDR326C,0.230192,18,3056,1286,88,0.2931654676258993,0.005855562784645413,0.16981132075471697,0.7038231229847997,0.29617687701520035
YMR237W,0.230192,18,3055,1287,88,0.29339028776978415,0.00585746827204686,0.16981132075471697,0.7035928143712575,0.2964071856287425
YPL018W,0.229517,18,3054,1288,88,0.29361510791366907,0.005859375,0.16981132075471697,0.7033625057577153,0.29663749424228464
YGR092W,0.228493,18,3053,1289,88,0.29383992805755393,0.005861282969716704,0.16981132075471697,0.7031321971441732,0.2968678028558268
YPR156C,0.228231,18,3052,1290,88,0.29406474820143885,0.005863192182410423,0.16981132075471697,0.7029018885306311,0.29709811146936893
YPL086C,0.228101,18,3051,1291,88,0.2942895683453237,0.005865102639296188,0.16981132075471697,0.702671579917089,0.2973284200829111
YDL171C,0.227556,18,3050,1292,88,0.29451438848920863,0.005867014341590613,0.16981132075471697,0.7024412713035467,0.2975587286964532
YOL119C,0.227556,18,3049,1293,88,0.29473920863309355,0.0058689272905119005,0.16981132075471697,0.7022109626900046,0.2977890373099954
YDR078C,0.227556,18,3048,1294,88,0.2949640287769784,0.005870841487279843,0.16981132075471697,0.7019806540764625,0.2980193459235375
YGL257C,0.227556,18,3047,1295,88,0.29518884892086333,0.005872756933115824,0.16981132075471697,0.7017503454629204,0.2982496545370797
YDR254W,0.227499,18,3046,1296,88,0.2954136690647482,0.00587467362924282,0.16981132075471697,0.7015200368493781,0.2984799631506218
YAL011W,0.227499,18,3045,1297,88,0.2956384892086331,0.005876591576885406,0.16981132075471697,0.701289728235836,0.298710271764164
YGR096W,0.227055,18,3044,1298,88,0.295863309352518,0.005878510777269758,0.16981132075471697,0.7010594196222939,0.2989405803777061
YOL145C,0.227055,18,3043,1299,88,0.2960881294964029,0.005880431231623653,0.16981132075471697,0.7008291110087518,0.2991708889912483
YPL179W,0.227055,18,3042,1300,88,0.29631294964028776,0.0058823529411764705,0.16981132075471697,0.7005988023952096,0.2994011976047904
YPR078C,0.227055,18,3041,1301,88,0.2965377697841727,0.005884275907159202,0.16981132075471697,0.7003684937816674,0.29963150621833257
YDL030W,0.225882,18,3040,1302,88,0.29676258992805754,0.005886200130804447,0.16981132075471697,0.7001381851681253,0.2998618148318747
YLR381W,0.225497,18,3039,1303,88,0.29698741007194246,0.005888125613346418,0.16981132075471697,0.6999078765545831,0.30009212344541686
YBL064C,0.225357,18,3038,1304,88,0.2972122302158273,0.0058900523560209425,0.16981132075471697,0.699677567941041,0.30032243205895903
YIL149C,0.225357,18,3037,1305,88,0.29743705035971224,0.005891980360065467,0.16981132075471697,0.6994472593274988,0.30055274067250115
YJL080C,0.224948,18,3036,1306,88,0.2976618705035971,0.005893909626719057,0.16981132075471697,0.6992169507139567,0.3007830492860433
YJL139C,0.224948,18,3035,1307,88,0.297886690647482,0.005895840157222404,0.16981132075471697,0.6989866421004145,0.30101335789958544
YOR299W,0.224948,18,3034,1308,88,0.2981115107913669,0.005897771952817824,0.16981132075471697,0.6987563334868724,0.3012436665131276
YDL046W,0.224948,18,3033,1309,88,0.2983363309352518,0.0058997050147492625,0.16981132075471697,0.6985260248733303,0.30147397512666974
YGL198W,0.224948,18,3032,1310,88,0.29856115107913667,0.005901639344262295,0.16981132075471697,0.6982957162597881,0.3017042837402119
YJL008C,0.224948,18,3031,1311,88,0.2987859712230216,0.005903574942604133,0.16981132075471697,0.6980654076462459,0.301934592353754
YOR069W,0.223555,18,3030,1312,88,0.29901079136690645,0.005905511811023622,0.16981132075471697,0.6978350990327038,0.3021649009672962
YPL037C,0.223555,18,3029,1313,88,0.29923561151079137,0.00590744995077125,0.16981132075471697,0.6976047904191617,0.3023952095808383
YDR162C,0.223364,18,3028,1314,88,0.2994604316546763,0.005909389363099146,0.16981132075471697,0.6973744818056196,0.3026255181943805
YOR306C,0.223364,18,3027,1315,88,0.29968525179856115,0.005911330049261084,0.16981132075471697,0.6971441731920773,0.3028558268079226
YGR087C,0.223364,18,3026,1316,88,0.29991007194244607,0.005913272010512484,0.16981132075471697,0.6969138645785352,0.3030861354214648
YPL052W,0.223364,18,3025,1317,88,0.30013489208633093,0.005915215248110417,0.16981132075471697,0.6966835559649931,0.3033164440350069
YOL013C,0.22237,18,3024,1318,88,0.30035971223021585,0.005917159763313609,0.16981132075471697,0.696453247351451,0.3035467526485491
YDR212W,0.22237,18,3023,1319,88,0.3005845323741007,0.00591910555738244,0.16981132075471697,0.6962229387379087,0.3037770612620912
YMR119W,0.22237,18,3022,1320,88,0.30080935251798563,0.0059210526315789476,0.16981132075471697,0.6959926301243666,0.30400736987563337
YPR049C,0.22237,18,3021,1321,88,0.3010341726618705,0.005923000987166831,0.16981132075471697,0.6957623215108245,0.3042376784891755
YOR005C,0.22237,18,3020,1322,88,0.3012589928057554,0.005924950625411455,0.16981132075471697,0.6955320128972824,0.30446798710271766
YHR091C,0.22237,18,3019,1323,88,0.3014838129496403,0.005926901547579849,0.16981132075471697,0.6953017042837402,0.3046982957162598
YEL041W,0.22237,18,3018,1324,88,0.3017086330935252,0.005928853754940711,0.16981132075471697,0.695071395670198,0.30492860432980196
YLR345W,0.22237,18,3017,1325,88,0.30193345323741005,0.005930807248764415,0.16981132075471697,0.6948410870566559,0.3051589129433441
YIL090W,0.22237,18,3016,1326,88,0.302158273381295,0.005932762030323006,0.16981132075471697,0.6946107784431138,0.30538922155688625
YHL006C,0.22237,18,3015,1327,88,0.30238309352517984,0.005934718100890208,0.16981132075471697,0.6943804698295716,0.30561953017042837
YCR020C-A,0.22237,18,3014,1328,88,0.30260791366906475,0.005936675461741424,0.16981132075471697,0.6941501612160295,0.30584983878397054
YOL078W,0.22237,18,3013,1329,88,0.3028327338129496,0.0059386341141537445,0.16981132075471697,0.6939198526024873,0.30608014739751266
YJR125C,0.22237,18,3012,1330,88,0.30305755395683454,0.005940594059405941,0.16981132075471697,0.6936895439889452,0.30631045601105483
YHR188C,0.22237,18,3011,1331,88,0.3032823741007194,0.005942555298778475,0.16981132075471697,0.693459235375403,0.30654076462459695
YNL054W,0.219819,18,3010,1332,88,0.3035071942446043,0.0059445178335535,0.16981132075471697,0.6932289267618609,0.3067710732381391
YGR133W,0.219819,18,3009,1333,88,0.30373201438848924,0.005946481665014866,0.16981132075471697,0.6929986181483188,0.30700138185168124
YOL082W,0.219819,18,3008,1334,88,0.3039568345323741,0.005948446794448116,0.16981132075471697,0.6927683095347766,0.3072316904652234
YDR188W,0.219819,18,3007,1335,88,0.304181654676259,0.0059504132231404955,0.16981132075471697,0.6925380009212344,0.30746199907876554
YOR347C,0.219819,18,3006,1336,88,0.3044064748201439,0.005952380952380952,0.16981132075471697,0.6923076923076923,0.3076923076923077
YDR260C,0.219819,18,3005,1337,88,0.3046312949640288,0.005954349983460139,0.16981132075471697,0.6920773836941502,0.30792261630584983
YHL028W,0.219819,18,3004,1338,88,0.30485611510791366,0.005956320317670417,0.16981132075471697,0.691847075080608,0.308152924919392
YPL244C,0.219737,18,3003,1339,88,0.3050809352517986,0.005958291956305859,0.16981132075471697,0.6916167664670658,0.3083832335329341
YKL008C,0.219737,18,3002,1340,88,0.30530575539568344,0.005960264900662252,0.16981132075471697,0.6913864578535237,0.3086135421464763
