Used 2009 Datasets
Initialized Expression Datasets
Initialized training and validation data
Initialized Network
Used Cross Entropy Loss Function
./Yeast Resources/Pairwise/Spell/OnlyPos_Unreasonable_nonRandom/Original_x_b_113x250000x53_batch50_Train_/
./Yeast Resources/Pairwise/Spell/OnlyPos_Unreasonable_nonRandom/Original_x_b_113x250000x53_batch50_Test_/
Time for 100 Batches: 0.4705825885136922
100 Batch Cumulative Loss: 81.55811193585396
Time for 100 Batches: 0.4734283884366353
100 Batch Cumulative Loss: 84.56268438696861
Time for 100 Batches: 0.4614279747009277
100 Batch Cumulative Loss: 80.08781436085701
Time for 100 Batches: 0.467617126305898
100 Batch Cumulative Loss: 82.04741168022156
Time for 100 Batches: 0.4658417344093323
100 Batch Cumulative Loss: 87.95150883495808
Time for 100 Batches: 0.47148178815841674
100 Batch Cumulative Loss: 78.7350058555603
Time for 100 Batches: 0.46707244316736857
100 Batch Cumulative Loss: 85.34925097227097
Time for 100 Batches: 0.4660014033317566
100 Batch Cumulative Loss: 84.34633553028107
Time for 100 Batches: 0.4665149728457133
100 Batch Cumulative Loss: 80.94848367571831
Time for 100 Batches: 0.46909610033035276
100 Batch Cumulative Loss: 82.10897225141525
Time for 100 Batches: 0.4624071756998698
100 Batch Cumulative Loss: 80.9899006485939
Time for 100 Batches: 0.4662940581639608
100 Batch Cumulative Loss: 83.2768625319004
Time for 100 Batches: 0.46236229737599693
100 Batch Cumulative Loss: 83.16043798625469
Time for 100 Batches: 0.4689586877822876
100 Batch Cumulative Loss: 98.64023342728615
Time for 100 Batches: 0.46867881615956625
100 Batch Cumulative Loss: 89.61376479268074
Time for 100 Batches: 0.4708760301272074
100 Batch Cumulative Loss: 82.58900180459023
Time for 100 Batches: 0.4687442342440287
100 Batch Cumulative Loss: 114.03479647636414
Time for 100 Batches: 0.4653177261352539
100 Batch Cumulative Loss: 92.56289350986481
Time for 100 Batches: 0.4658282240231832
100 Batch Cumulative Loss: 101.7570995092392
Time for 100 Batches: 0.4732334136962891
100 Batch Cumulative Loss: 96.05155763030052
Time for 100 Batches: 0.46617384751637775
100 Batch Cumulative Loss: 124.13910633325577
Time for 100 Batches: 0.46350510517756144
100 Batch Cumulative Loss: 128.54910719394684
Time for 100 Batches: 0.469959290822347
100 Batch Cumulative Loss: 94.83577963709831
Time for 100 Batches: 0.46655933062235516
100 Batch Cumulative Loss: 92.14378637075424
Time for 100 Batches: 0.47134917974472046
100 Batch Cumulative Loss: 93.76957450807095
Time for 100 Batches: 0.46821289459864296
100 Batch Cumulative Loss: 90.31051006913185
Time for 100 Batches: 0.4716533978780111
100 Batch Cumulative Loss: 92.99596974253654
Time for 100 Batches: 0.4662056843439738
100 Batch Cumulative Loss: 81.61489146947861
Time for 100 Batches: 0.4640556454658508
100 Batch Cumulative Loss: 87.16283568739891
Time for 100 Batches: 0.4638100822766622
100 Batch Cumulative Loss: 82.39770111441612
Time for 100 Batches: 0.4726340929667155
100 Batch Cumulative Loss: 104.72126494348049
Time for 100 Batches: 0.46338600317637124
100 Batch Cumulative Loss: 93.17249566316605
Time for 100 Batches: 0.46629348198572795
100 Batch Cumulative Loss: 78.85866788029671
Time for 100 Batches: 0.46346678733825686
100 Batch Cumulative Loss: 81.72416070103645
Time for 100 Batches: 0.4707093834877014
100 Batch Cumulative Loss: 83.94408801198006
Time for 100 Batches: 0.46454305251439415
100 Batch Cumulative Loss: 108.22783800959587
Time for 100 Batches: 0.46679381529490155
100 Batch Cumulative Loss: 93.46262210607529
Time for 100 Batches: 0.4700330336888631
100 Batch Cumulative Loss: 90.81953865289688
Time for 100 Batches: 0.46842224995295206
100 Batch Cumulative Loss: 83.89494137465954
Time for 100 Batches: 0.47253331343332927
100 Batch Cumulative Loss: 80.13459745049477
Time for 100 Batches: 0.46959441105524696
100 Batch Cumulative Loss: 85.93261721730232
Time for 100 Batches: 0.46679115692774453
100 Batch Cumulative Loss: 91.9881774187088
Time for 100 Batches: 0.46629513502120973
100 Batch Cumulative Loss: 78.31754317879677
Time for 100 Batches: 0.46516263484954834
100 Batch Cumulative Loss: 76.70384341478348
Time for 100 Batches: 0.4714127779006958
100 Batch Cumulative Loss: 102.24693447351456
Time for 100 Batches: 0.47087526321411133
100 Batch Cumulative Loss: 132.9095677435398
Time for 100 Batches: 0.47670875390370687
100 Batch Cumulative Loss: 101.73477953672409
Time for 100 Batches: 0.4671449581782023
100 Batch Cumulative Loss: 89.12235179543495
Time for 100 Batches: 0.4692163825035095
100 Batch Cumulative Loss: 85.85529565811157
Time for 100 Batches: 0.472942054271698
100 Batch Cumulative Loss: 87.81513983011246
Time for 100 Batches: 0.4693185647328695
100 Batch Cumulative Loss: 102.28252640366554
Time for 100 Batches: 0.4656632304191589
100 Batch Cumulative Loss: 126.13627508282661
Time for 100 Batches: 0.47094389200210574
100 Batch Cumulative Loss: 99.8919979929924
Time for 100 Batches: 0.4681506872177124
100 Batch Cumulative Loss: 83.29708182811737
Time for 100 Batches: 0.47711535294850665
100 Batch Cumulative Loss: 86.85502222180367
Time for 100 Batches: 0.4720913489659627
100 Batch Cumulative Loss: 79.42074616253376
Time for 100 Batches: 0.47166692415873207
100 Batch Cumulative Loss: 82.13970375061035
Time for 100 Batches: 0.4698996901512146
100 Batch Cumulative Loss: 77.0975920855999
Time for 100 Batches: 0.4755220373471578
100 Batch Cumulative Loss: 85.03236675262451
Time for 100 Batches: 0.4876490871111552
100 Batch Cumulative Loss: 77.81440269947052
Time for 100 Batches: 0.46962608496348063
100 Batch Cumulative Loss: 81.12721785902977
Time for 100 Batches: 0.4663214365641276
100 Batch Cumulative Loss: 84.25708669424057
Time for 100 Batches: 0.46589252948760984
100 Batch Cumulative Loss: 104.4474396109581
Time for 100 Batches: 0.464098330338796
100 Batch Cumulative Loss: 89.48422583937645
Time for 100 Batches: 0.4670601963996887
100 Batch Cumulative Loss: 77.37196263670921
Time for 100 Batches: 0.46844571828842163
100 Batch Cumulative Loss: 79.33062380552292
Time for 100 Batches: 0.468244206905365
100 Batch Cumulative Loss: 86.08816078305244
Time for 100 Batches: 0.4691098173459371
100 Batch Cumulative Loss: 81.50671073794365
Time for 100 Batches: 0.46510668595631915
100 Batch Cumulative Loss: 79.03688269853592
Time for 100 Batches: 0.4660609006881714
100 Batch Cumulative Loss: 87.17946287989616
Time for 100 Batches: 0.4682508945465088
100 Batch Cumulative Loss: 85.40452547371387
Time for 100 Batches: 0.46955419778823854
100 Batch Cumulative Loss: 92.14769066870213
Time for 100 Batches: 0.46713186502456666
100 Batch Cumulative Loss: 90.42989930510521
Time for 100 Batches: 0.4657684683799744
100 Batch Cumulative Loss: 84.15489882230759
Time for 100 Batches: 0.46859732071558635
100 Batch Cumulative Loss: 91.61119022965431
Time for 100 Batches: 0.4646286408106486
100 Batch Cumulative Loss: 82.2571030408144
Time for 100 Batches: 0.47066962321599326
100 Batch Cumulative Loss: 79.33125305175781
Time for 100 Batches: 0.4709772984186808
100 Batch Cumulative Loss: 107.19111374020576
Time for 100 Batches: 0.46884193817774455
100 Batch Cumulative Loss: 91.05273306369781
Time for 100 Batches: 0.4711766242980957
100 Batch Cumulative Loss: 79.49985757470131
Time for 100 Batches: 0.4685462554295858
100 Batch Cumulative Loss: 84.43122282624245
Time for 100 Batches: 0.47162195046742755
100 Batch Cumulative Loss: 96.81624957919121
Time for 100 Batches: 0.4718530575434367
100 Batch Cumulative Loss: 92.51474249362946
Time for 100 Batches: 0.4633731245994568
100 Batch Cumulative Loss: 89.82691699266434
Time for 100 Batches: 0.46217458248138427
100 Batch Cumulative Loss: 78.04055657982826
Time for 100 Batches: 0.46351340611775715
100 Batch Cumulative Loss: 75.61910039186478
Time for 100 Batches: 0.4651118636131287
100 Batch Cumulative Loss: 78.91571393609047
Time for 100 Batches: 0.46461239258448284
100 Batch Cumulative Loss: 82.50335937738419
Time for 100 Batches: 0.47189385096232095
100 Batch Cumulative Loss: 77.80429382622242
Time for 100 Batches: 0.4678335269292196
100 Batch Cumulative Loss: 76.82702752947807
Time for 100 Batches: 0.463950510819753
100 Batch Cumulative Loss: 76.98175385594368
Time for 100 Batches: 0.4660390893618266
100 Batch Cumulative Loss: 80.1643867790699
Time for 100 Batches: 0.4685996055603027
100 Batch Cumulative Loss: 79.31569129228592
Time for 100 Batches: 0.4685468316078186
100 Batch Cumulative Loss: 83.95217916369438
Time for 100 Batches: 0.4660048286120097
100 Batch Cumulative Loss: 80.1507239639759
Time for 100 Batches: 0.46844205458958943
100 Batch Cumulative Loss: 80.97001042962074
Time for 100 Batches: 0.47283156315485636
100 Batch Cumulative Loss: 78.28533458709717
Time for 100 Batches: 0.4681342879931132
100 Batch Cumulative Loss: 76.91959138214588
Time for 100 Batches: 0.4614692091941833
100 Batch Cumulative Loss: 136.18341836333275
Time for 100 Batches: 0.46422289609909057
100 Batch Cumulative Loss: 150.84049293398857
Time for 100 Batches: 0.46942936976750693
100 Batch Cumulative Loss: 96.9938932955265
Time for 100 Batches: 0.4661551594734192
100 Batch Cumulative Loss: 82.86416780948639
Time for 100 Batches: 0.4655308167139689
100 Batch Cumulative Loss: 92.47908198833466
Time for 100 Batches: 0.4671206037203471
100 Batch Cumulative Loss: 84.55173994600773
Time for 100 Batches: 0.4661650141080221
100 Batch Cumulative Loss: 81.80226743221283
Time for 100 Batches: 0.47000298500061033
100 Batch Cumulative Loss: 81.91957521438599
Time for 100 Batches: 0.4714534600575765
100 Batch Cumulative Loss: 78.88609319925308
Time for 100 Batches: 0.46468487977981565
100 Batch Cumulative Loss: 73.52712371945381
Time for 100 Batches: 0.46565858125686643
100 Batch Cumulative Loss: 88.52686133980751
Time for 100 Batches: 0.46604564984639485
100 Batch Cumulative Loss: 83.02114686369896
Time for 100 Batches: 0.4689696153004964
100 Batch Cumulative Loss: 78.34627139568329
Time for 100 Batches: 0.4659456491470337
100 Batch Cumulative Loss: 78.49353209137917
Time for 100 Batches: 0.4703836917877197
100 Batch Cumulative Loss: 78.50556141138077
Time for 100 Batches: 0.4679582198460897
100 Batch Cumulative Loss: 75.50274056196213
Time for 100 Batches: 0.47055842479070026
100 Batch Cumulative Loss: 79.1277144253254
Time for 100 Batches: 0.46824047565460203
100 Batch Cumulative Loss: 77.17372119426727
Time for 100 Batches: 0.46860291957855227
100 Batch Cumulative Loss: 75.37814550101757
Time for 100 Batches: 0.4676912585894267
100 Batch Cumulative Loss: 80.6026454269886
Time for 100 Batches: 0.46600781281789144
100 Batch Cumulative Loss: 81.97104638814926
Time for 100 Batches: 0.46574692328770956
100 Batch Cumulative Loss: 108.04772633314133
Time for 100 Batches: 0.4670444329579671
100 Batch Cumulative Loss: 78.09237070381641
Time for 100 Batches: 0.46894749800364177
100 Batch Cumulative Loss: 87.45908138155937
Time for 100 Batches: 0.4666775623957316
100 Batch Cumulative Loss: 88.00278420746326
Time for 100 Batches: 0.46629897356033323
100 Batch Cumulative Loss: 86.07408647239208
Time for 100 Batches: 0.46399751901626585
100 Batch Cumulative Loss: 86.48198860883713
Time for 100 Batches: 0.4655173500378927
100 Batch Cumulative Loss: 121.86257070302963
Time for 100 Batches: 0.4689982811609904
100 Batch Cumulative Loss: 87.39356252551079
Time for 100 Batches: 0.46744331121444704
100 Batch Cumulative Loss: 86.80992510914803
Time for 100 Batches: 0.47360891501108804
100 Batch Cumulative Loss: 86.53248673677444
Time for 100 Batches: 0.4671358346939087
100 Batch Cumulative Loss: 83.4080191552639
Time for 100 Batches: 0.46818682352701824
100 Batch Cumulative Loss: 81.82520717382431
Time for 100 Batches: 0.47118271589279176
100 Batch Cumulative Loss: 86.67369902133942
Time for 100 Batches: 0.4661333680152893
100 Batch Cumulative Loss: 82.90661591291428
Time for 100 Batches: 0.4699405868848165
100 Batch Cumulative Loss: 80.91868342459202
Time for 100 Batches: 0.4672932863235474
100 Batch Cumulative Loss: 79.61958175897598
Time for 100 Batches: 0.4634126345316569
100 Batch Cumulative Loss: 77.90092895925045
Time for 100 Batches: 0.46371917724609374
100 Batch Cumulative Loss: 101.12404400110245
Time for 100 Batches: 0.46476850907007855
100 Batch Cumulative Loss: 81.35063955187798
Time for 100 Batches: 0.4697235862414042
100 Batch Cumulative Loss: 69.13770401477814
Time for 100 Batches: 0.46623692512512205
100 Batch Cumulative Loss: 71.46898958086967
Time for 100 Batches: 0.4669846018155416
100 Batch Cumulative Loss: 80.2955551147461
Time for 100 Batches: 0.46410127480824787
100 Batch Cumulative Loss: 83.93959113955498
Time for 100 Batches: 0.4682090997695923
100 Batch Cumulative Loss: 84.50197052955627
Time for 100 Batches: 0.46773877143859866
100 Batch Cumulative Loss: 143.96378126740456
Time for 100 Batches: 0.4651895562807719
100 Batch Cumulative Loss: 114.54925090074539
Time for 100 Batches: 0.4683573643366496
100 Batch Cumulative Loss: 84.69999361038208
Time for 100 Batches: 0.46847370465596516
100 Batch Cumulative Loss: 75.97332042455673
Time for 100 Batches: 0.46256678104400634
100 Batch Cumulative Loss: 93.8320860862732
Time for 100 Batches: 0.46832823753356934
100 Batch Cumulative Loss: 83.02902647852898
Time for 100 Batches: 0.4651242693265279
100 Batch Cumulative Loss: 82.44635899364948
Time for 100 Batches: 0.46592538356781005
100 Batch Cumulative Loss: 82.1314348578453
Time for 100 Batches: 0.4624013304710388
100 Batch Cumulative Loss: 74.0697326362133
Time for 100 Batches: 0.4678681492805481
100 Batch Cumulative Loss: 76.10183528065681
Time for 100 Batches: 0.4604098955790202
100 Batch Cumulative Loss: 76.46984991431236
Time for 100 Batches: 0.4643137296040853
100 Batch Cumulative Loss: 76.24892172217369
Time for 100 Batches: 0.46885627110799155
100 Batch Cumulative Loss: 86.40451163053513
Time for 100 Batches: 0.46678915023803713
100 Batch Cumulative Loss: 77.69213777780533
Time for 100 Batches: 0.4673915386199951
100 Batch Cumulative Loss: 78.14150296151638
Time for 100 Batches: 0.4692715565363566
100 Batch Cumulative Loss: 75.87637104094028
Time for 100 Batches: 0.46544456084569297
100 Batch Cumulative Loss: 76.30066221952438
Time for 100 Batches: 0.47303563356399536
100 Batch Cumulative Loss: 77.43713828921318
Time for 100 Batches: 0.47249637842178344
100 Batch Cumulative Loss: 74.16192676126957
Time for 100 Batches: 0.46387535333633423
100 Batch Cumulative Loss: 77.04830917716026
Time for 100 Batches: 0.47180432875951134
100 Batch Cumulative Loss: 76.96432873606682
Time for 100 Batches: 0.46582931677500405
100 Batch Cumulative Loss: 72.27280414104462
Time for 100 Batches: 0.46592263380686444
100 Batch Cumulative Loss: 82.17988701164722
Time for 100 Batches: 0.4708708127339681
100 Batch Cumulative Loss: 81.75361236929893
Time for 100 Batches: 0.46567561229070026
100 Batch Cumulative Loss: 77.62283763289452
Time for 100 Batches: 0.46778730948766073
100 Batch Cumulative Loss: 77.69829808175564
Time for 100 Batches: 0.462129012743632
100 Batch Cumulative Loss: 71.87235707044601
Time for 100 Batches: 0.4693991502126058
100 Batch Cumulative Loss: 84.13727748394012
Time for 100 Batches: 0.4678752660751343
100 Batch Cumulative Loss: 70.32051327824593
Time for 100 Batches: 0.477039913336436
100 Batch Cumulative Loss: 73.32096043229103
Time for 100 Batches: 0.4653905669848124
100 Batch Cumulative Loss: 161.04847833514214
Time for 100 Batches: 0.46885051727294924
100 Batch Cumulative Loss: 109.5751601010561
Time for 100 Batches: 0.4638402303059896
100 Batch Cumulative Loss: 81.8507412970066
Time for 100 Batches: 0.4655722101529439
100 Batch Cumulative Loss: 79.34696458280087
Time for 100 Batches: 0.4712469736735026
100 Batch Cumulative Loss: 80.77015945315361
Time for 100 Batches: 0.46716097195943196
100 Batch Cumulative Loss: 91.13544833660126
Time for 100 Batches: 0.46943959792455037
100 Batch Cumulative Loss: 85.42682892084122
Time for 100 Batches: 0.4668651143709818
100 Batch Cumulative Loss: 76.68257509171963
Time for 100 Batches: 0.4718680779139201
100 Batch Cumulative Loss: 92.06127609312534
Time for 100 Batches: 0.4696545243263245
100 Batch Cumulative Loss: 84.84118023514748
Time for 100 Batches: 0.4664984424908956
100 Batch Cumulative Loss: 81.53894639015198
Time for 100 Batches: 0.4651415308316549
100 Batch Cumulative Loss: 81.23933184146881
Time for 100 Batches: 0.4659908692042033
100 Batch Cumulative Loss: 77.76465328037739
Time for 100 Batches: 0.46724551916122437
100 Batch Cumulative Loss: 74.1847548186779
Time for 100 Batches: 0.46895984013875325
100 Batch Cumulative Loss: 74.95887139439583
Time for 100 Batches: 0.47228351831436155
100 Batch Cumulative Loss: 81.5298424065113
Time for 100 Batches: 0.47244364420572915
100 Batch Cumulative Loss: 76.9059930741787
Time for 100 Batches: 0.46640066703160604
100 Batch Cumulative Loss: 75.42571446299553
Time for 100 Batches: 0.468435537815094
100 Batch Cumulative Loss: 74.02566397190094
Time for 100 Batches: 0.4690025846163432
100 Batch Cumulative Loss: 74.10576449334621
Time for 100 Batches: 0.46642995278040567
100 Batch Cumulative Loss: 71.93310058116913
Time for 100 Batches: 0.4704504529635111
100 Batch Cumulative Loss: 80.08995163440704
Time for 100 Batches: 0.4703899621963501
100 Batch Cumulative Loss: 93.85094955563545
Time for 100 Batches: 0.46946655909220375
100 Batch Cumulative Loss: 121.71591860055923
Time for 100 Batches: 0.4656714916229248
100 Batch Cumulative Loss: 92.50428993999958
Time for 100 Batches: 0.4653761665026347
100 Batch Cumulative Loss: 97.51367551088333
Time for 100 Batches: 0.4663136680920919
100 Batch Cumulative Loss: 147.8770227432251
Time for 100 Batches: 0.4691563367843628
100 Batch Cumulative Loss: 83.08279538154602
Time for 100 Batches: 0.46860519647598264
100 Batch Cumulative Loss: 76.60714817047119
Time for 100 Batches: 0.4664546847343445
100 Batch Cumulative Loss: 76.25659382343292
Time for 100 Batches: 0.4672383745511373
100 Batch Cumulative Loss: 97.47312784194946
Time for 100 Batches: 0.46757147709528607
100 Batch Cumulative Loss: 76.98639026284218
Time for 100 Batches: 0.4727597157160441
100 Batch Cumulative Loss: 81.32657767832279
Time for 100 Batches: 0.46841296752293904
100 Batch Cumulative Loss: 73.474145591259
Time for 100 Batches: 0.4724113623301188
100 Batch Cumulative Loss: 79.37147384881973
Time for 100 Batches: 0.4633318305015564
100 Batch Cumulative Loss: 76.24291351437569
Time for 100 Batches: 0.46880035400390624
100 Batch Cumulative Loss: 75.89411145448685
Time for 100 Batches: 0.4700615485509237
100 Batch Cumulative Loss: 77.40707415342331
Time for 100 Batches: 0.4702311595280965
100 Batch Cumulative Loss: 78.06725487112999
Time for 100 Batches: 0.4731321533521016
100 Batch Cumulative Loss: 80.13815820217133
Time for 100 Batches: 0.4671484112739563
100 Batch Cumulative Loss: 76.5117854475975
Time for 100 Batches: 0.47108202377955116
100 Batch Cumulative Loss: 75.32371619343758
Time for 100 Batches: 0.4643001397450765
100 Batch Cumulative Loss: 78.399699062109
Time for 100 Batches: 0.47197096347808837
100 Batch Cumulative Loss: 79.83160758018494
Time for 100 Batches: 0.4727341294288635
100 Batch Cumulative Loss: 73.95902782678604
Time for 100 Batches: 0.4670468052228292
100 Batch Cumulative Loss: 77.78409427404404
Time for 100 Batches: 0.4702613433202108
100 Batch Cumulative Loss: 90.8562031686306
Time for 100 Batches: 0.47247126897176106
100 Batch Cumulative Loss: 82.487395465374
Time for 100 Batches: 0.4721047957738241
100 Batch Cumulative Loss: 74.81902664899826
Time for 100 Batches: 0.4707223097483317
100 Batch Cumulative Loss: 72.16218802332878
Time for 100 Batches: 0.466463041305542
100 Batch Cumulative Loss: 73.08688446879387
Time for 100 Batches: 0.4692460298538208
100 Batch Cumulative Loss: 86.20387527346611
Time for 100 Batches: 0.465543802579244
100 Batch Cumulative Loss: 82.93045529723167
Time for 100 Batches: 0.46776904265085856
100 Batch Cumulative Loss: 102.8396515250206
Time for 100 Batches: 0.46925373474756876
100 Batch Cumulative Loss: 95.83962726593018
Time for 100 Batches: 0.4636415878931681
100 Batch Cumulative Loss: 89.65660288929939
Time for 100 Batches: 0.4683993736902873
100 Batch Cumulative Loss: 85.58767175674438
Time for 100 Batches: 0.46700186729431153
100 Batch Cumulative Loss: 73.02285569906235
Time for 100 Batches: 0.4689784010251363
100 Batch Cumulative Loss: 74.87436285614967
Time for 100 Batches: 0.469382111231486
100 Batch Cumulative Loss: 79.87020620703697
Time for 100 Batches: 0.4682915131251017
100 Batch Cumulative Loss: 81.42843228578568
Time for 100 Batches: 0.4640850861867269
100 Batch Cumulative Loss: 82.97693741321564
Time for 100 Batches: 0.45999762217203777
100 Batch Cumulative Loss: 98.13099652528763
Time for 100 Batches: 0.46719135443369547
100 Batch Cumulative Loss: 83.41210235655308
Time for 100 Batches: 0.46675546566645304
100 Batch Cumulative Loss: 79.13376551866531
Time for 100 Batches: 0.4666423400243123
100 Batch Cumulative Loss: 72.55118817090988
Time for 100 Batches: 0.46571406920750935
100 Batch Cumulative Loss: 77.70963716506958
Time for 100 Batches: 0.4672852794329325
100 Batch Cumulative Loss: 72.42997026443481
Time for 100 Batches: 0.4654797832171122
100 Batch Cumulative Loss: 73.54388734698296
Time for 100 Batches: 0.4661363124847412
100 Batch Cumulative Loss: 74.76226550340652
Time for 100 Batches: 0.46309125423431396
100 Batch Cumulative Loss: 71.30879624187946
Time for 100 Batches: 0.46484755277633666
100 Batch Cumulative Loss: 72.33920729160309
Time for 100 Batches: 0.4655430277188619
100 Batch Cumulative Loss: 80.43469488620758
Time for 100 Batches: 0.46989221970240275
100 Batch Cumulative Loss: 74.41017507016659
Time for 100 Batches: 0.4623193979263306
100 Batch Cumulative Loss: 79.2576964199543
Time for 100 Batches: 0.46677024761835734
100 Batch Cumulative Loss: 72.63264465332031
Time for 100 Batches: 0.46905147631963096
100 Batch Cumulative Loss: 78.79177671670914
Time for 100 Batches: 0.46612684726715087
100 Batch Cumulative Loss: 76.0482726097107
Time for 100 Batches: 0.46700388193130493
100 Batch Cumulative Loss: 75.28330762684345
Time for 100 Batches: 0.46745298703511556
100 Batch Cumulative Loss: 75.53764060139656
Time for 100 Batches: 0.4704235633214315
100 Batch Cumulative Loss: 74.79603737592697
Time for 100 Batches: 0.47096712589263917
100 Batch Cumulative Loss: 70.60108885169029
Time for 100 Batches: 0.47116591930389407
100 Batch Cumulative Loss: 67.97097815573215
Time for 100 Batches: 0.4681709090868632
100 Batch Cumulative Loss: 89.0273386836052
Time for 100 Batches: 0.461818007628123
100 Batch Cumulative Loss: 99.51688081026077
Time for 100 Batches: 0.46203218698501586
100 Batch Cumulative Loss: 86.01323807239532
Time for 100 Batches: 0.4702857534090678
100 Batch Cumulative Loss: 122.61496955156326
Time for 100 Batches: 0.46971770922342937
100 Batch Cumulative Loss: 72.75993424654007
Time for 100 Batches: 0.4643626729647318
100 Batch Cumulative Loss: 76.0609881579876
Time for 100 Batches: 0.46476639111836754
100 Batch Cumulative Loss: 72.65570050477982
Time for 100 Batches: 0.4672709544499715
100 Batch Cumulative Loss: 73.39798980951309
Time for 100 Batches: 0.46951352755228676
100 Batch Cumulative Loss: 73.21129588782787
Time for 100 Batches: 0.4654894232749939
100 Batch Cumulative Loss: 74.74774023890495
Time for 100 Batches: 0.46546983321507773
100 Batch Cumulative Loss: 74.75678852200508
Time for 100 Batches: 0.4676297982533773
100 Batch Cumulative Loss: 74.88634955883026
Time for 100 Batches: 0.4745615760485331
100 Batch Cumulative Loss: 70.941920414567
Time for 100 Batches: 0.4731584906578064
100 Batch Cumulative Loss: 87.48210348188877
Time for 100 Batches: 0.47137256066004435
100 Batch Cumulative Loss: 78.04640966653824
Time for 100 Batches: 0.4734326720237732
100 Batch Cumulative Loss: 69.4777419269085
Time for 100 Batches: 0.4650540272394816
100 Batch Cumulative Loss: 72.08446179330349
Time for 100 Batches: 0.4721595247586568
100 Batch Cumulative Loss: 72.54522162675858
Time for 100 Batches: 0.4664483547210693
100 Batch Cumulative Loss: 74.06967368721962
Time for 100 Batches: 0.46484994490941367
100 Batch Cumulative Loss: 79.56875576078892
Time for 100 Batches: 0.4641197999318441
100 Batch Cumulative Loss: 68.70824155211449
Time for 100 Batches: 0.4671789010365804
100 Batch Cumulative Loss: 71.3174121081829
Time for 100 Batches: 0.47057305177052816
100 Batch Cumulative Loss: 103.12654775381088
Time for 100 Batches: 0.4730187296867371
100 Batch Cumulative Loss: 75.8405438810587
Time for 100 Batches: 0.46681615511576335
100 Batch Cumulative Loss: 82.75521183013916
Time for 100 Batches: 0.46234673659006753
100 Batch Cumulative Loss: 77.3639280796051
Time for 100 Batches: 0.46726208527882895
100 Batch Cumulative Loss: 72.46332035958767
Time for 100 Batches: 0.4583296855290731
100 Batch Cumulative Loss: 73.65282091498375
Time for 100 Batches: 0.4663209875424703
100 Batch Cumulative Loss: 79.34721145033836
Time for 100 Batches: 0.46851805051167805
100 Batch Cumulative Loss: 81.97622320055962
Time for 100 Batches: 0.4666530291239421
100 Batch Cumulative Loss: 84.06534478068352
Time for 100 Batches: 0.47013994057973224
100 Batch Cumulative Loss: 72.98743906617165
Time for 100 Batches: 0.4637343923250834
100 Batch Cumulative Loss: 75.730004966259
Time for 100 Batches: 0.46817150910695393
100 Batch Cumulative Loss: 75.44309774041176
Time for 100 Batches: 0.4676019469896952
100 Batch Cumulative Loss: 70.95955207943916
Time for 100 Batches: 0.4740997950236003
100 Batch Cumulative Loss: 75.28950636088848
Time for 100 Batches: 0.46820319890975953
100 Batch Cumulative Loss: 89.03556489944458
Time for 100 Batches: 0.4647429784138997
100 Batch Cumulative Loss: 75.06658333539963
Time for 100 Batches: 0.4625286897023519
100 Batch Cumulative Loss: 95.13833132386208
Time for 100 Batches: 0.4657260219256083
100 Batch Cumulative Loss: 120.25188037753105
Time for 100 Batches: 0.4705275575319926
100 Batch Cumulative Loss: 97.11115697026253
Time for 100 Batches: 0.4672782778739929
100 Batch Cumulative Loss: 83.93867167830467
Time for 100 Batches: 0.47007394234339395
100 Batch Cumulative Loss: 84.65452209115028
Time for 100 Batches: 0.4675188660621643
100 Batch Cumulative Loss: 81.1726795732975
Time for 100 Batches: 0.46882609128952024
100 Batch Cumulative Loss: 75.9388218820095
Time for 100 Batches: 0.47107957204182943
100 Batch Cumulative Loss: 67.88980305194855
Time for 100 Batches: 0.4724942048390706
100 Batch Cumulative Loss: 78.98038047552109
Time for 100 Batches: 0.4676293611526489
100 Batch Cumulative Loss: 70.1632240563631
Time for 100 Batches: 0.46793514092763266
100 Batch Cumulative Loss: 67.53126676380634
Time for 100 Batches: 0.4627858281135559
100 Batch Cumulative Loss: 70.06815928220749
Time for 100 Batches: 0.4655256628990173
100 Batch Cumulative Loss: 79.75816948711872
Time for 100 Batches: 0.4673936684926351
100 Batch Cumulative Loss: 82.18752691149712
Time for 100 Batches: 0.4699094891548157
100 Batch Cumulative Loss: 80.13249698281288
Time for 100 Batches: 0.4668885151545207
100 Batch Cumulative Loss: 89.59776777029037
Time for 100 Batches: 0.4685561736424764
100 Batch Cumulative Loss: 86.30312459170818
Time for 100 Batches: 0.4642883658409119
100 Batch Cumulative Loss: 84.00905433297157
Time for 100 Batches: 0.47167187531789145
100 Batch Cumulative Loss: 76.51075938344002
Time for 100 Batches: 0.4666149377822876
100 Batch Cumulative Loss: 69.68435864150524
Time for 100 Batches: 0.46643166144688925
100 Batch Cumulative Loss: 73.2168360054493
Time for 100 Batches: 0.4626724123954773
100 Batch Cumulative Loss: 100.6484938710928
Time for 100 Batches: 0.46928691466649375
100 Batch Cumulative Loss: 92.34371484816074
Time for 100 Batches: 0.46782724459966024
100 Batch Cumulative Loss: 74.30322730541229
Time for 100 Batches: 0.46582741340001427
100 Batch Cumulative Loss: 73.19873476028442
Time for 100 Batches: 0.4693174958229065
100 Batch Cumulative Loss: 71.49960911273956
Time for 100 Batches: 0.4661344567934672
100 Batch Cumulative Loss: 83.57150176167488
Time for 100 Batches: 0.47121642033259076
