Used Modern Datasets
Initialized Expression Datasets
Initialized Localization Data
Initialized training and validation data
Initialized Network
Used Cross Entropy Loss Function
./Yeast Resources/Pairwise/Spell/Modern_phys_gene/Original_glpx_b_466x25000x53_lr0.01_batch50_Train_/
./Yeast Resources/Pairwise/Spell/Modern_phys_gene/Original_glpx_b_466x25000x53_lr0.01_batch50_Test_/
Time for 100 Batches: 1.481565495332082
100 Batch Cumulative Loss: 15.453847315046005
Time for 100 Batches: 1.4384936531384787
100 Batch Cumulative Loss: 12.414613501081476
Time for 100 Batches: 1.4338871002197267
100 Batch Cumulative Loss: 14.373499460169114
Time for 100 Batches: 1.4735598921775819
100 Batch Cumulative Loss: 13.166279384866357
Time for 100 Batches: 1.4500558892885844
100 Batch Cumulative Loss: 11.256407291821915
Time for 100 Batches: 1.4455618818600973
100 Batch Cumulative Loss: 12.136138746398501
Time for 100 Batches: 1.4519970218340557
100 Batch Cumulative Loss: 14.204384775024664
Time for 100 Batches: 1.4535266518592835
100 Batch Cumulative Loss: 13.158700496791425
Time for 100 Batches: 1.4613322138786315
100 Batch Cumulative Loss: 11.773269240835361
Time for 100 Batches: 1.463586703936259
100 Batch Cumulative Loss: 13.009754603495821
Time for 100 Batches: 1.4373271425565084
100 Batch Cumulative Loss: 12.451072911266237
Time for 100 Batches: 1.4501192291577658
100 Batch Cumulative Loss: 14.08546232135268
Time for 100 Batches: 1.4663732608159383
100 Batch Cumulative Loss: 14.524529235612135
Time for 100 Batches: 1.4623871326446534
100 Batch Cumulative Loss: 13.647652335639577
Time for 100 Batches: 1.4674781600634257
100 Batch Cumulative Loss: 13.828181543620303
Time for 100 Batches: 1.460372813542684
100 Batch Cumulative Loss: 13.99959840462543
Time for 100 Batches: 1.471210745970408
100 Batch Cumulative Loss: 13.377968884073198
Time for 100 Batches: 1.4412728071212768
100 Batch Cumulative Loss: 12.99887875863351
Time for 100 Batches: 1.4652436097462973
100 Batch Cumulative Loss: 11.156083979643881
Time for 100 Batches: 1.467910850048065
100 Batch Cumulative Loss: 14.044554444029927
Time for 100 Batches: 1.4467843413352965
100 Batch Cumulative Loss: 14.90149206940987
Time for 100 Batches: 1.4750480651855469
100 Batch Cumulative Loss: 12.786985124461353
Time for 100 Batches: 1.4418250640233359
100 Batch Cumulative Loss: 13.070590421499219
Time for 100 Batches: 1.474966577688853
100 Batch Cumulative Loss: 14.392912918614456
Time for 100 Batches: 1.4603631416956584
100 Batch Cumulative Loss: 11.509439234156162
Time for 100 Batches: 1.4567646304766337
100 Batch Cumulative Loss: 13.21007180774177
Time for 100 Batches: 1.453204870223999
100 Batch Cumulative Loss: 12.013250481104478
Time for 100 Batches: 1.4655601342519124
100 Batch Cumulative Loss: 10.464390819597611
Time for 100 Batches: 1.4450480182965597
100 Batch Cumulative Loss: 11.10352248514755
Time for 100 Batches: 1.4632376631100972
100 Batch Cumulative Loss: 13.231524404836819
Time for 100 Batches: 1.4667842030525207
100 Batch Cumulative Loss: 12.852670073300033
Time for 100 Batches: 1.4482864658037822
100 Batch Cumulative Loss: 17.77589972340502
Time for 100 Batches: 1.4584123134613036
100 Batch Cumulative Loss: 11.417904234665912
Time for 100 Batches: 1.4692463318506876
100 Batch Cumulative Loss: 11.498063916747924
Time for 100 Batches: 1.469264531135559
100 Batch Cumulative Loss: 11.33587873657234
Time for 100 Batches: 1.470113205909729
100 Batch Cumulative Loss: 13.22952281194739
Time for 100 Batches: 1.4667983373006186
100 Batch Cumulative Loss: 11.925692582677584
Time for 100 Batches: 1.444474959373474
100 Batch Cumulative Loss: 10.554431927390397
Time for 100 Batches: 1.4670053442319235
100 Batch Cumulative Loss: 33.39653995691333
Time for 100 Batches: 1.4740351756413779
100 Batch Cumulative Loss: 15.908606502227485
Time for 100 Batches: 1.44915722211202
100 Batch Cumulative Loss: 15.003492891031783
Time for 100 Batches: 1.477107548713684
100 Batch Cumulative Loss: 14.958769633987686
Time for 100 Batches: 1.454352355003357
100 Batch Cumulative Loss: 14.057560787117836
Time for 100 Batches: 1.453546373049418
100 Batch Cumulative Loss: 13.627048849830317
Time for 100 Batches: 1.4680217186609903
100 Batch Cumulative Loss: 12.61319342488423
Time for 100 Batches: 1.452902889251709
100 Batch Cumulative Loss: 14.187434496918286
Time for 100 Batches: 1.4587454358736673
100 Batch Cumulative Loss: 13.878076515409703
Time for 100 Batches: 1.4577443281809488
100 Batch Cumulative Loss: 13.647387643023649
Time for 100 Batches: 1.4417178511619568
100 Batch Cumulative Loss: 18.46905723566306
Time for 100 Batches: 1.4490284244219462
100 Batch Cumulative Loss: 13.039157972089015
Time for 100 Batches: 1.4661275307337442
100 Batch Cumulative Loss: 15.30590288338135
Time for 100 Batches: 1.4799694617589314
100 Batch Cumulative Loss: 15.489313995291013
Time for 100 Batches: 1.445765447616577
100 Batch Cumulative Loss: 13.470850121811964
Time for 100 Batches: 1.4520296772321066
100 Batch Cumulative Loss: 13.416220600280212
Time for 100 Batches: 1.4683263580004373
100 Batch Cumulative Loss: 12.562972008321594
Time for 100 Batches: 1.4548922578493755
100 Batch Cumulative Loss: 14.738239848502417
Time for 100 Batches: 1.444918115933736
100 Batch Cumulative Loss: 13.002867853967473
Time for 100 Batches: 1.476552669207255
100 Batch Cumulative Loss: 12.903577200722793
Time for 100 Batches: 1.4499183654785157
100 Batch Cumulative Loss: 12.222057405509986
Time for 100 Batches: 1.4496706446011862
100 Batch Cumulative Loss: 12.087227017735131
Time for 100 Batches: 1.4555302182833354
100 Batch Cumulative Loss: 13.395145042100921
Time for 100 Batches: 1.4480302691459657
100 Batch Cumulative Loss: 12.780358136675204
Time for 100 Batches: 1.4557883063952128
100 Batch Cumulative Loss: 12.222359489649534
Time for 100 Batches: 1.4668739040692647
100 Batch Cumulative Loss: 11.869355895585613
Time for 100 Batches: 1.4686808824539184
100 Batch Cumulative Loss: 11.819529412081465
Time for 100 Batches: 1.4531793038050334
100 Batch Cumulative Loss: 11.14547921041958
Time for 100 Batches: 1.4629668712615966
100 Batch Cumulative Loss: 10.615643345168792
Time for 100 Batches: 1.4748019933700562
100 Batch Cumulative Loss: 13.338912104838528
Time for 100 Batches: 1.4626379370689393
100 Batch Cumulative Loss: 17.97468130141351
Time for 100 Batches: 1.461045265197754
100 Batch Cumulative Loss: 9.81666735413819
Time for 100 Batches: 1.4624792019526163
100 Batch Cumulative Loss: 12.397568629530724
Time for 100 Batches: 1.4560703754425048
100 Batch Cumulative Loss: 12.441416258807294
Time for 100 Batches: 1.4409293333689372
100 Batch Cumulative Loss: 12.947297220816836
Time for 100 Batches: 1.466176156202952
100 Batch Cumulative Loss: 11.379407701999298
Time for 100 Batches: 1.462858251730601
100 Batch Cumulative Loss: 12.479507001309685
Time for 100 Batches: 1.453567111492157
100 Batch Cumulative Loss: 12.049135761335492
Time for 100 Batches: 1.461084004243215
100 Batch Cumulative Loss: 11.525793279986829
Time for 100 Batches: 1.4546895742416381
100 Batch Cumulative Loss: 11.499271700711688
Time for 100 Batches: 1.450833527247111
100 Batch Cumulative Loss: 11.93136731098366
Time for 100 Batches: 1.447093923886617
100 Batch Cumulative Loss: 13.089150364583475
Time for 100 Batches: 1.466443375746409
100 Batch Cumulative Loss: 10.806939275731565
Time for 100 Batches: 1.477053701877594
100 Batch Cumulative Loss: 13.906889759935439
Time for 100 Batches: 1.4677208503087362
100 Batch Cumulative Loss: 12.722833825573616
Time for 100 Batches: 1.4527947266896566
100 Batch Cumulative Loss: 12.876928631798364
Time for 100 Batches: 1.4627658605575562
100 Batch Cumulative Loss: 10.859298781834724
Time for 100 Batches: 1.4581727306048076
100 Batch Cumulative Loss: 11.192802299816321
Time for 100 Batches: 1.4546559929847718
100 Batch Cumulative Loss: 12.233526248019189
Time for 100 Batches: 1.475207543373108
100 Batch Cumulative Loss: 11.214993662841152
Time for 100 Batches: 1.4576655308405557
100 Batch Cumulative Loss: 19.371502892924084
Time for 100 Batches: 1.4512800971666973
100 Batch Cumulative Loss: 18.804651300248224
Time for 100 Batches: 1.4631012638409933
100 Batch Cumulative Loss: 16.5179741334141
Time for 100 Batches: 1.4596147139867146
100 Batch Cumulative Loss: 12.53730056148197
Time for 100 Batches: 1.454058257738749
100 Batch Cumulative Loss: 11.726985092042014
Time for 100 Batches: 1.4775525093078614
100 Batch Cumulative Loss: 12.730251132743433
Time for 100 Batches: 1.4430043299992878
100 Batch Cumulative Loss: 12.830023763817735
Time for 100 Batches: 1.4536691427230835
100 Batch Cumulative Loss: 10.53564020479098
Time for 100 Batches: 1.4640567700068157
100 Batch Cumulative Loss: 11.002813678700477
Time for 100 Batches: 1.4574763139088949
100 Batch Cumulative Loss: 12.48085157875903
Time for 100 Batches: 1.4538620591163636
100 Batch Cumulative Loss: 11.579662941978313
Time for 100 Batches: 1.4585010528564453
100 Batch Cumulative Loss: 15.095927424263209
Time for 100 Batches: 1.463201634089152
100 Batch Cumulative Loss: 12.530373452638742
Time for 100 Batches: 1.4607216755549113
100 Batch Cumulative Loss: 11.524242438797955
Time for 100 Batches: 1.4564810037612914
100 Batch Cumulative Loss: 12.281015737360576
Time for 100 Batches: 1.442799655596415
100 Batch Cumulative Loss: 12.66925284883473
Time for 100 Batches: 1.4656802694002786
100 Batch Cumulative Loss: 15.095922046726628
Time for 100 Batches: 1.4722867210706074
100 Batch Cumulative Loss: 11.884428386605578
Time for 100 Batches: 1.4534952322642007
100 Batch Cumulative Loss: 20.129755276167998
Time for 100 Batches: 1.4624451796213787
100 Batch Cumulative Loss: 11.268548081956396
Time for 100 Batches: 1.4584037939707437
100 Batch Cumulative Loss: 14.081394157765317
Time for 100 Batches: 1.4448049426078797
100 Batch Cumulative Loss: 14.753732030047104
Time for 100 Batches: 1.4422723054885864
100 Batch Cumulative Loss: 11.830737297743326
Time for 100 Batches: 1.446955418586731
100 Batch Cumulative Loss: 31.738981321803294
Time for 100 Batches: 1.4655361374219258
100 Batch Cumulative Loss: 13.095703522427812
Time for 100 Batches: 1.4488550702730814
100 Batch Cumulative Loss: 13.600077501439955
Time for 100 Batches: 1.4656507651011148
100 Batch Cumulative Loss: 12.091621264175046
Time for 100 Batches: 1.453021725018819
100 Batch Cumulative Loss: 11.290997682721354
Time for 100 Batches: 1.4519817113876343
100 Batch Cumulative Loss: 11.396238321300189
Time for 100 Batches: 1.4748743414878844
100 Batch Cumulative Loss: 12.114019591361284
Time for 100 Batches: 1.4556787331899008
100 Batch Cumulative Loss: 13.75650641573884
Time for 100 Batches: 1.461747682094574
100 Batch Cumulative Loss: 12.192420679610223
Time for 100 Batches: 1.4544413725535075
100 Batch Cumulative Loss: 11.699119380791672
Time for 100 Batches: 1.4794075608253479
100 Batch Cumulative Loss: 19.17436755914241
Time for 100 Batches: 1.4553669293721516
100 Batch Cumulative Loss: 15.292739572934806
Time for 100 Batches: 1.4495744109153748
100 Batch Cumulative Loss: 13.665690890979022
Time for 100 Batches: 1.4637931863466898
100 Batch Cumulative Loss: 14.02604214369785
Time for 100 Batches: 1.464889132976532
100 Batch Cumulative Loss: 12.481831237731967
Time for 100 Batches: 1.4797964890797932
100 Batch Cumulative Loss: 11.322067282169883
Time for 100 Batches: 1.4592809478441875
100 Batch Cumulative Loss: 14.55362870873796
Time for 100 Batches: 1.4688568909962971
100 Batch Cumulative Loss: 13.79877000907436
Time for 100 Batches: 1.4563280582427978
100 Batch Cumulative Loss: 12.350363016332267
Time for 100 Batches: 1.4569865266482036
100 Batch Cumulative Loss: 14.14252128490989
Time for 100 Batches: 1.4561909437179565
100 Batch Cumulative Loss: 13.436164422120783
Time for 100 Batches: 1.4729690233866373
100 Batch Cumulative Loss: 9.974573200452141
Time for 100 Batches: 1.4643551667531332
100 Batch Cumulative Loss: 11.248665187973529
Time for 100 Batches: 1.4454707066218058
100 Batch Cumulative Loss: 14.714648738612595
Time for 100 Batches: 1.4344210783640543
100 Batch Cumulative Loss: 11.075244727457175
Time for 100 Batches: 1.473236584663391
100 Batch Cumulative Loss: 11.789427477051504
Time for 100 Batches: 1.454119578997294
100 Batch Cumulative Loss: 14.24202489637537
Time for 100 Batches: 1.4567954778671264
100 Batch Cumulative Loss: 11.006346745899464
Time for 100 Batches: 1.4403887232144674
100 Batch Cumulative Loss: 11.268336833571084
Time for 100 Batches: 1.4472793618837991
100 Batch Cumulative Loss: 10.293442614136438
Time for 100 Batches: 1.4583051045735678
100 Batch Cumulative Loss: 12.882546861554147
Time for 100 Batches: 1.4364569942156473
100 Batch Cumulative Loss: 12.445490019134013
Time for 100 Batches: 1.4450874249140422
100 Batch Cumulative Loss: 13.327951245591976
Time for 100 Batches: 1.4449818054835002
100 Batch Cumulative Loss: 13.277168574619282
Time for 100 Batches: 1.451776381333669
100 Batch Cumulative Loss: 12.487180865100072
Time for 100 Batches: 1.445166023572286
100 Batch Cumulative Loss: 10.20526628132211
Time for 100 Batches: 1.4659274498621622
100 Batch Cumulative Loss: 11.977306420274545
Time for 100 Batches: 1.4481555938720703
100 Batch Cumulative Loss: 10.971924531549178
Time for 100 Batches: 1.464065666993459
100 Batch Cumulative Loss: 10.642360120829835
Time for 100 Batches: 1.467694354057312
100 Batch Cumulative Loss: 10.565569540776778
Time for 100 Batches: 1.4530065496762594
100 Batch Cumulative Loss: 14.243207564100885
Time for 100 Batches: 1.4592191537221273
100 Batch Cumulative Loss: 11.354951810557395
Time for 100 Batches: 1.487434458732605
100 Batch Cumulative Loss: 12.452656002016738
Time for 100 Batches: 1.459819249312083
100 Batch Cumulative Loss: 12.17564611079797
Time for 100 Batches: 1.4417356888453166
100 Batch Cumulative Loss: 11.446144138171803
Time for 100 Batches: 1.4576467990875244
100 Batch Cumulative Loss: 10.597938395338133
Time for 100 Batches: 1.4556360642115276
100 Batch Cumulative Loss: 10.840553875241312
Time for 100 Batches: 1.4551320552825928
100 Batch Cumulative Loss: 11.989594511935138
Time for 100 Batches: 1.4741857568422954
100 Batch Cumulative Loss: 12.211025159573182
Time for 100 Batches: 1.4540661692619323
100 Batch Cumulative Loss: 11.455374499055324
Time for 100 Batches: 1.459618087609609
100 Batch Cumulative Loss: 10.111509405542165
Time for 100 Batches: 1.450097107887268
100 Batch Cumulative Loss: 11.711890796053922
Time for 100 Batches: 1.451347533861796
100 Batch Cumulative Loss: 10.551370015309658
Time for 100 Batches: 1.4517692963282267
100 Batch Cumulative Loss: 11.578910049753176
Time for 100 Batches: 1.4660112301508585
100 Batch Cumulative Loss: 10.48502088944224
Time for 100 Batches: 1.4616232633590698
100 Batch Cumulative Loss: 12.097491289954633
Time for 100 Batches: 1.4612395207087199
100 Batch Cumulative Loss: 14.633646310161566
Time for 100 Batches: 1.4539374152819315
100 Batch Cumulative Loss: 13.333357639377937
Time for 100 Batches: 1.4488102118174235
100 Batch Cumulative Loss: 11.426951194443973
Time for 100 Batches: 1.4580486377080282
100 Batch Cumulative Loss: 10.945711333271902
Time for 100 Batches: 1.469087509314219
100 Batch Cumulative Loss: 11.680007268441841
Time for 100 Batches: 1.446237595876058
100 Batch Cumulative Loss: 10.532719153387006
Time for 100 Batches: 1.4665363311767579
100 Batch Cumulative Loss: 12.228803113859612
Time for 100 Batches: 1.4462542414665223
100 Batch Cumulative Loss: 10.842888864179258
Time for 100 Batches: 1.4555493911107382
100 Batch Cumulative Loss: 10.510068718776893
Time for 100 Batches: 1.4318785111109416
100 Batch Cumulative Loss: 9.693006598939974
Time for 100 Batches: 1.4554558475812276
100 Batch Cumulative Loss: 11.007907716020782
Time for 100 Batches: 1.4578646143277487
100 Batch Cumulative Loss: 12.038259744062088
Time for 100 Batches: 1.4762294967969258
100 Batch Cumulative Loss: 13.582104745760375
Time for 100 Batches: 1.4560496886571248
100 Batch Cumulative Loss: 12.927595642220695
Time for 100 Batches: 1.466742753982544
100 Batch Cumulative Loss: 12.148358138743788
Time for 100 Batches: 1.4669920285542806
100 Batch Cumulative Loss: 12.349878038599854
Time for 100 Batches: 1.4681790947914124
100 Batch Cumulative Loss: 13.413994231494144
Time for 100 Batches: 1.4424390554428101
100 Batch Cumulative Loss: 12.362994483322836
Time for 100 Batches: 1.473076828320821
100 Batch Cumulative Loss: 11.84770146176379
Time for 100 Batches: 1.4790489037831624
100 Batch Cumulative Loss: 11.750489530299092
Time for 100 Batches: 1.4609665910402934
100 Batch Cumulative Loss: 11.129634863464162
Time for 100 Batches: 1.4546282291412354
100 Batch Cumulative Loss: 10.17089920672879
Time for 100 Batches: 1.4482239683469136
100 Batch Cumulative Loss: 10.34595705250831
Time for 100 Batches: 1.4538772225379943
100 Batch Cumulative Loss: 11.505280952522298
Time for 100 Batches: 1.4766451954841613
100 Batch Cumulative Loss: 11.119861254119314
Time for 100 Batches: 1.4721171577771506
100 Batch Cumulative Loss: 12.313401688297745
Time for 100 Batches: 1.4573178172111512
100 Batch Cumulative Loss: 12.282714793574996
Time for 100 Batches: 1.4699002623558044
100 Batch Cumulative Loss: 11.274580401273852
Time for 100 Batches: 1.464043347040812
100 Batch Cumulative Loss: 12.622830080952554
Time for 100 Batches: 1.4609850605328878
100 Batch Cumulative Loss: 11.927160454895784
Time for 100 Batches: 1.4462428569793702
100 Batch Cumulative Loss: 11.442121382831829
Time for 100 Batches: 1.4476734002431233
100 Batch Cumulative Loss: 9.972053009347292
Time for 100 Batches: 1.4395291288693746
100 Batch Cumulative Loss: 9.622117273002004
Time for 100 Batches: 1.468742311000824
100 Batch Cumulative Loss: 13.84109195767087
Time for 100 Batches: 1.4365815679232279
100 Batch Cumulative Loss: 11.621703175245784
Time for 100 Batches: 1.462609843413035
100 Batch Cumulative Loss: 11.910076109154033
Time for 100 Batches: 1.4371401071548462
100 Batch Cumulative Loss: 11.910662736048607
Time for 100 Batches: 1.4683149019877115
100 Batch Cumulative Loss: 11.43198284925893
Time for 100 Batches: 1.470549257596334
100 Batch Cumulative Loss: 11.404188095126301
Time for 100 Batches: 1.4569588859875997
100 Batch Cumulative Loss: 10.276757134357467
Time for 100 Batches: 1.4462861657142638
100 Batch Cumulative Loss: 11.40005036407456
Time for 100 Batches: 1.4763594349225362
100 Batch Cumulative Loss: 10.065839949533256
Time for 100 Batches: 1.4531368056933085
100 Batch Cumulative Loss: 10.253636327665845
Time for 100 Batches: 1.4634003440539043
100 Batch Cumulative Loss: 10.086165966116823
Time for 100 Batches: 1.4532548785209656
100 Batch Cumulative Loss: 11.910914509600843
Time for 100 Batches: 1.4572782913843791
100 Batch Cumulative Loss: 11.070073416165542
Time for 100 Batches: 1.456954034169515
100 Batch Cumulative Loss: 10.495956950633172
Time for 100 Batches: 1.4777141571044923
100 Batch Cumulative Loss: 10.359966322328546
Time for 100 Batches: 1.453975228468577
100 Batch Cumulative Loss: 12.523584019611008
Time for 100 Batches: 1.4746660153071085
100 Batch Cumulative Loss: 14.885442184866406
Time for 100 Batches: 1.4680458466211954
100 Batch Cumulative Loss: 10.27013236132916
Time for 100 Batches: 1.4561854322751364
100 Batch Cumulative Loss: 10.425327318138443
Time for 100 Batches: 1.4695229411125184
100 Batch Cumulative Loss: 13.48442398943007
Time for 100 Batches: 1.4464911858240763
100 Batch Cumulative Loss: 21.13939565391047
Time for 100 Batches: 1.46310004790624
100 Batch Cumulative Loss: 10.155700625604368
Time for 100 Batches: 1.4757099429766336
100 Batch Cumulative Loss: 11.637192482769024
Time for 100 Batches: 1.4454207142194113
100 Batch Cumulative Loss: 12.005192570388317
Time for 100 Batches: 1.4427034854888916
100 Batch Cumulative Loss: 9.880882375787223
Time for 100 Batches: 1.4529887835184734
100 Batch Cumulative Loss: 10.529938704246888
Time for 100 Batches: 1.4569944262504577
100 Batch Cumulative Loss: 9.3574519574031
Time for 100 Batches: 1.4644538044929505
100 Batch Cumulative Loss: 11.00254261361988
Time for 100 Batches: 1.4628248453140258
100 Batch Cumulative Loss: 10.440102394044516
Time for 100 Batches: 1.4500662008921306
100 Batch Cumulative Loss: 9.58804820473597
Time for 100 Batches: 1.4506802995999655
100 Batch Cumulative Loss: 11.760864255164051
Time for 100 Batches: 1.4602265119552613
100 Batch Cumulative Loss: 11.107394272963575
Time for 100 Batches: 1.46665065685908
100 Batch Cumulative Loss: 12.582898877328262
Time for 100 Batches: 1.4653497576713561
100 Batch Cumulative Loss: 11.478836100009573
Time for 100 Batches: 1.458904492855072
100 Batch Cumulative Loss: 12.9072048686794
Time for 100 Batches: 1.4604549646377563
100 Batch Cumulative Loss: 9.99972738888755
Time for 100 Batches: 1.4531851132710776
100 Batch Cumulative Loss: 10.742532014264725
Time for 100 Batches: 1.4691213250160218
100 Batch Cumulative Loss: 13.687260758713819
Time for 100 Batches: 1.4700406114260356
100 Batch Cumulative Loss: 10.215552933281288
Time for 100 Batches: 1.4501438419024149
100 Batch Cumulative Loss: 10.923762686463306
Time for 100 Batches: 1.4549407680829367
100 Batch Cumulative Loss: 12.412183459164225
Time for 100 Batches: 1.4664146502812703
100 Batch Cumulative Loss: 13.126216662698425
Time for 100 Batches: 1.4398787140846252
100 Batch Cumulative Loss: 10.266786983109341
Time for 100 Batches: 1.4685033798217773
100 Batch Cumulative Loss: 11.108064795924292
Time for 100 Batches: 1.4719404498736064
100 Batch Cumulative Loss: 11.68025060967193
Time for 100 Batches: 1.4537752787272136
100 Batch Cumulative Loss: 11.310456942235078
Time for 100 Batches: 1.4679073691368103
100 Batch Cumulative Loss: 15.039818831253797
Time for 100 Batches: 1.4680792172749837
100 Batch Cumulative Loss: 11.437766787312285
Time for 100 Batches: 1.4690386215845743
100 Batch Cumulative Loss: 11.45125328170252
Time for 100 Batches: 1.4609309871991476
100 Batch Cumulative Loss: 10.77019736240618
Time for 100 Batches: 1.4776495615641276
100 Batch Cumulative Loss: 11.528667989849055
Time for 100 Batches: 1.4592134356498718
100 Batch Cumulative Loss: 10.818083249148913
Time for 100 Batches: 1.4561012824376425
100 Batch Cumulative Loss: 10.388107296661474
Time for 100 Batches: 1.4586195786794027
100 Batch Cumulative Loss: 12.121960700838827
Time for 100 Batches: 1.477011255423228
100 Batch Cumulative Loss: 11.180556579609402
Time for 100 Batches: 1.4741963187853495
100 Batch Cumulative Loss: 9.497515691607987
Time for 100 Batches: 1.4515683809916178
100 Batch Cumulative Loss: 12.465934361098334
Time for 100 Batches: 1.4441085696220397
100 Batch Cumulative Loss: 8.86690429522423
Time for 100 Batches: 1.4328675270080566
100 Batch Cumulative Loss: 11.095500426541548
Time for 100 Batches: 1.4631669878959657
100 Batch Cumulative Loss: 10.650417920784093
Time for 100 Batches: 1.455381405353546
100 Batch Cumulative Loss: 11.427299784612842
Time for 100 Batches: 1.4617697755495707
100 Batch Cumulative Loss: 13.111179103856557
Time for 100 Batches: 1.4577890674273173
100 Batch Cumulative Loss: 13.08848681604286
Time for 100 Batches: 1.4668806870778401
100 Batch Cumulative Loss: 10.881026787450537
Time for 100 Batches: 1.4694132328033447
100 Batch Cumulative Loss: 9.818819166677713
Time for 100 Batches: 1.4727635224660238
100 Batch Cumulative Loss: 10.062517904709239
Time for 100 Batches: 1.4606457471847534
100 Batch Cumulative Loss: 9.825288335754522
Time for 100 Batches: 1.4646493315696716
100 Batch Cumulative Loss: 11.528777760900994
Time for 100 Batches: 1.4591212352116902
100 Batch Cumulative Loss: 10.708383467397653
Time for 100 Batches: 1.4564249396324158
100 Batch Cumulative Loss: 12.133760109194554
Time for 100 Batches: 1.4583692272504172
100 Batch Cumulative Loss: 12.05699271778576
Time for 100 Batches: 1.4569897214571634
100 Batch Cumulative Loss: 10.012371559741496
Time for 100 Batches: 1.473404594262441
100 Batch Cumulative Loss: 8.988911613821983
Time for 100 Batches: 1.4775428573290508
100 Batch Cumulative Loss: 10.50103588978891
Time for 100 Batches: 1.4705650647481283
100 Batch Cumulative Loss: 9.827430543562514
Time for 100 Batches: 1.4474050958951314
100 Batch Cumulative Loss: 9.425653156940825
Time for 100 Batches: 1.4491910258928935
100 Batch Cumulative Loss: 9.395053430329426
Time for 100 Batches: 1.446944824854533
100 Batch Cumulative Loss: 8.967900966723391
Time for 100 Batches: 1.4774402101834616
100 Batch Cumulative Loss: 10.674662055046051
Time for 100 Batches: 1.4661865433057149
100 Batch Cumulative Loss: 11.091062053776113
Time for 100 Batches: 1.475214699904124
100 Batch Cumulative Loss: 9.961343460425269
Time for 100 Batches: 1.4593738834063212
100 Batch Cumulative Loss: 11.066418431946659
Time for 100 Batches: 1.462604037920634
100 Batch Cumulative Loss: 10.02683558408171
Time for 100 Batches: 1.469229773680369
100 Batch Cumulative Loss: 11.623876259618555
Time for 100 Batches: 1.4677613218625387
100 Batch Cumulative Loss: 11.046727388929867
Time for 100 Batches: 1.4661540706952414
100 Batch Cumulative Loss: 10.72677738594939
Time for 100 Batches: 1.441676906744639
100 Batch Cumulative Loss: 10.985072892876815
Time for 100 Batches: 1.4527490893999735
100 Batch Cumulative Loss: 9.632365576071606
Time for 100 Batches: 1.4473833004633585
100 Batch Cumulative Loss: 10.808195440164127
Time for 100 Batches: 1.476794139544169
100 Batch Cumulative Loss: 12.169885200314411
Time for 100 Batches: 1.4834112922350566
100 Batch Cumulative Loss: 10.756631103111431
Time for 100 Batches: 1.450891363620758
100 Batch Cumulative Loss: 10.76681202158943
Time for 100 Batches: 1.4600598057111105
100 Batch Cumulative Loss: 10.496063195276292
Time for 100 Batches: 1.4602319518725078
100 Batch Cumulative Loss: 11.303470535189945
Time for 100 Batches: 1.4600486954053242
100 Batch Cumulative Loss: 9.524838089535479
Time for 100 Batches: 1.4617894093195598
100 Batch Cumulative Loss: 10.57169974280987
Time for 100 Batches: 1.4666856050491333
100 Batch Cumulative Loss: 11.015843097527977
Time for 100 Batches: 1.4614924351374308
100 Batch Cumulative Loss: 11.335556353413267
Time for 100 Batches: 1.4565580646197
100 Batch Cumulative Loss: 9.680503117095213
Time for 100 Batches: 1.460310443242391
100 Batch Cumulative Loss: 9.47402478863296
Time for 100 Batches: 1.458718995253245
100 Batch Cumulative Loss: 8.061753111047437
Time for 100 Batches: 1.475036374727885
100 Batch Cumulative Loss: 10.39348805325426
Time for 100 Batches: 1.4537538647651673
100 Batch Cumulative Loss: 11.325302032688342
Time for 100 Batches: 1.4522530436515808
100 Batch Cumulative Loss: 8.515288116206648
Time for 100 Batches: 1.4665146589279174
100 Batch Cumulative Loss: 10.229450942322728
Time for 100 Batches: 1.4442806561787924
100 Batch Cumulative Loss: 9.501732386474032
Time for 100 Batches: 1.457048197587331
100 Batch Cumulative Loss: 10.918133658098668
Time for 100 Batches: 1.4585960427920024
100 Batch Cumulative Loss: 10.107292241758842
Time for 100 Batches: 1.4749940196673075
100 Batch Cumulative Loss: 10.047718611807795
Time for 100 Batches: 1.453708569208781
100 Batch Cumulative Loss: 9.526824955975826
Time for 100 Batches: 1.4538817127545676
100 Batch Cumulative Loss: 10.582693873264361
Time for 100 Batches: 1.4777973413467407
100 Batch Cumulative Loss: 10.029424411506625
Time for 100 Batches: 1.4598564465840658
100 Batch Cumulative Loss: 9.639708931077621
Time for 100 Batches: 1.4424144426981609
100 Batch Cumulative Loss: 9.568206852051844
Time for 100 Batches: 1.4495591878890992
100 Batch Cumulative Loss: 8.622347586639762
Time for 100 Batches: 1.4726552526156107
100 Batch Cumulative Loss: 10.527749359777772
Time for 100 Batches: 1.4399503707885741
100 Batch Cumulative Loss: 8.484277369701886
Time for 100 Batches: 1.4509852488835653
100 Batch Cumulative Loss: 8.483088396569656
Time for 100 Batches: 1.4477298299471537
100 Batch Cumulative Loss: 10.320069957553642
Time for 100 Batches: 1.45223019917806
100 Batch Cumulative Loss: 10.455648965318687
Time for 100 Batches: 1.4542336424191793
100 Batch Cumulative Loss: 10.520120654065977
Time for 100 Batches: 1.447348690032959
100 Batch Cumulative Loss: 10.98778880777536
Time for 100 Batches: 1.4610158642133078
100 Batch Cumulative Loss: 7.955902251935186
