Gene,Label,Score,Background Score,Precision,Recall,False Positive Rate
YIR009W,-1,-1101.9799280166626,-22951.66838979721,0.060240963855421686,0.898876404494382,0.7468581687612208
YBR109C,-1,-1102.0409038066864,-23518.21048974991,0.06021829130598419,0.898876404494382,0.7471573907839617
YOL059W,0,-1102.0654435157776,-23375.060389995575,0.06021829130598419,0.898876404494382,0.7471573907839617
YMR314W,-1,-1102.1761903762817,-23707.926582098007,0.06019563581640331,0.898876404494382,0.7474566128067026
YNR056C,-1,-1102.3492946624756,-24026.8217318058,0.06017299736743136,0.898876404494382,0.7477558348294434
YHR107C,1,-1102.48277759552,-23919.675812721252,0.060526315789473685,0.9044943820224719,0.7477558348294434
YDR212W,-1,-1102.5473237037659,-23266.57916212082,0.06050357008643367,0.9044943820224719,0.7480550568521843
YJR077C,-1,-1102.6345973014832,-23021.65886592865,0.06048084147257701,0.9044943820224719,0.7483542788749252
YDR312W,-1,-1102.6987166404724,-24289.288586854935,0.0604581299286519,0.9044943820224719,0.748653500897666
YLR051C,-1,-1102.7065689563751,-23221.8916888237,0.06043543543543543,0.9044943820224719,0.7489527229204069
YMR008C,-1,-1102.7601580619812,-24304.366523981094,0.060412757973733584,0.9044943820224719,0.7492519449431478
YLR378C,-1,-1102.8279671669006,-23248.621776103973,0.0603900975243811,0.9044943820224719,0.7495511669658886
YDR092W,-1,-1103.0169382095337,-23605.909239292145,0.06036745406824147,0.9044943820224719,0.7498503889886295
YNL102W,-1,-1103.1144752502441,-23775.06482553482,0.0603448275862069,0.9044943820224719,0.7501496110113705
YAL068C,-1,-1103.1597571372986,-22857.15934944153,0.0603222180591982,0.9044943820224719,0.7504488330341114
YGR020C,-1,-1103.2592797279358,-23187.617694854736,0.060299625468164794,0.9044943820224719,0.7507480550568522
YGR195W,-1,-1103.3741745948792,-23740.040420532227,0.06027704979408461,0.9044943820224719,0.7510472770795931
YLR132C,-1,-1103.410562992096,-23251.404670715332,0.060254491017964075,0.9044943820224719,0.751346499102334
YER070W,-1,-1103.7293417453766,-22916.191544771194,0.06023194912083801,0.9044943820224719,0.7516457211250748
YLR060W,-1,-1103.7805943489075,-23799.073887109756,0.060209424083769635,0.9044943820224719,0.7519449431478157
YER095W,-1,-1103.783617258072,-23563.73641562462,0.06018691588785047,0.9044943820224719,0.7522441651705566
YMR060C,-1,-1103.855976819992,-24035.14758872986,0.0601644245142003,0.9044943820224719,0.7525433871932974
YOR305W,0,-1103.8651342391968,-23184.102775096893,0.0601644245142003,0.9044943820224719,0.7525433871932974
