Gene A,Gene B,Score
YNL239W,YIL093C,8.496262069422681e-21
YNL239W,YJR101W,5.8246751894178395e-24
YNL239W,YOL023W,4.612791814453624e-19
YNL239W,YGR215W,3.6632809696646155e-22
YNL239W,YPL040C,6.368654821562413e-20
YNL239W,YNR036C,2.155093730424676e-14
YNL239W,YMR282C,2.3674996046592547e-17
YNL239W,YPL013C,4.9462528116746994e-20
YNL239W,YMR188C,1.0042593627698346e-21
YNL239W,YJR113C,1.580426328001705e-12
YNL239W,YDR115W,3.5578560836779414e-21
YNL239W,YNL306W,4.4903436686714553e-17
YNL239W,YDR337W,1.150767795201423e-17
YNL239W,YGR165W,6.809551787731551e-32
YNL239W,YBR251W,1.697362979682739e-22
YNL239W,YMR158W,1.6614392888226146e-27
YNL239W,YBR146W,3.5925807865196194e-20
YNL239W,YPL183W-A,2.0624096919164003e-07
YNL239W,YCR046C,4.829235815372017e-22
YNL239W,YCR071C,3.04787526597336e-15
YNL239W,YHR011W,1.0279874436736614e-23
YNL239W,YPL104W,2.320021292515858e-21
YNL239W,YNL137C,4.8708216592871374e-24
YNL239W,YOL033W,1.0358297529016223e-21
YNL239W,YPR047W,3.482652063252411e-17
YNL239W,YBL080C,2.861436944594925e-13
YNL239W,YOR158W,6.596545685939702e-17
YNL239W,YLR139C,2.1184082562785968e-20
YNL239W,YDR347W,1.621106542190262e-14
YNL239W,YDL045W-A,5.821362836222477e-10
YNL239W,YNL073W,2.665196545003587e-23
YNL239W,YGR084C,3.115245874288238e-20
YNL239W,YKL003C,2.522652548666846e-17
YNL239W,YPR166C,7.435448440389341e-17
YNL239W,YDR405W,2.717551769261794e-18
YOR078W,YHL004W,3.273688828700494e-14
YOR078W,YPL118W,1.8404100465829742e-09
YOR078W,YNL005C,1.0987190535161062e-07
YOR078W,YHR091C,1.0324978007318055e-18
YOR078W,YLR069C,1.9651585046742692e-12
YOR078W,YDR116C,3.4981675098544026e-15
YOR078W,YNL284C,3.729761725163039e-13
YOR078W,YDL202W,1.1870221255241647e-15
YOR078W,YKR006C,1.938088800557125e-09
YOR078W,YLR312W-A,3.5463347813902146e-08
YOR078W,YBL038W,1.0629080081370201e-11
YOR078W,YNL252C,2.0330655561839883e-12
YOR078W,YNL185C,3.4338399285105034e-18
YOR078W,YKL194C,8.044755800732434e-18
YOR078W,YKR085C,1.100978336276981e-11
YOR078W,YNL177C,1.716422685406338e-13
YOR078W,YOR150W,2.5728204011699063e-09
YOR078W,YDR268W,1.3813734010825751e-11
YOR078W,YMR193W,2.5751617635169644e-13
YOR078W,YGR076C,9.694639839172292e-13
YOR078W,YBR282W,0.0210843738168478
YOR078W,YNL081C,1.029027998811216e-06
YOR078W,YDR462W,6.330132383506747e-16
YOR078W,YMR024W,2.0365157043372717e-12
YOR078W,YKL138C,4.399220543405136e-09
YOR078W,YCR003W,6.339971306463816e-15
YOR078W,YML025C,6.133515136758083e-12
YOR078W,YMR286W,1.7949432162822632e-07
YOR078W,YDR322W,6.662234240846499e-13
YOR078W,YBR122C,2.2295344737077727e-10
YOR078W,YBR268W,2.6224748851923978e-16
YOR078W,YKL170W,1.632193935563464e-08
YOR078W,YOR335C,2.755520997195591e-16
YOR078W,YML009C,4.992531943415202e-10
YOR078W,YBR121C,2.000371007685885e-15
YOR078W,YPL173W,3.722624430935184e-10
YOR078W,YMR225C,7.174054644613903e-14
YOR078W,YDR041W,1.0117732660800544e-13
YOR078W,YJL096W,4.3508632252553525e-09
YOR078W,YER050C,1.8262044654271392e-11
YOR078W,YNR022C,2.339945722146746e-16
YOR078W,YNR037C,1.5791758092159602e-12
YOR078W,YPR100W,5.035261470336073e-17
YOR078W,YKL155C,2.6935831556329504e-06
YOR078W,YHR147C,2.2841521416758603e-18
YOR078W,YGL129C,4.198177348563748e-15
YOR078W,YDR237W,1.4794753963598417e-11
YOR078W,YDR175C,1.2228267714815139e-13
YOR078W,YJL063C,7.17230636861077e-13
YOR078W,YIL093C,1.3523357722533547e-07
YOR078W,YJR101W,4.88289476126974e-13
YOR078W,YOL023W,7.572169002934004e-10
YOR078W,YGR215W,2.3127997295091518e-08
YOR078W,YPL040C,1.4696212302656164e-10
YOR078W,YNR036C,4.532353657353961e-16
YOR078W,YMR282C,3.5177420976140183e-09
YOR078W,YPL013C,4.941082920595363e-07
YOR078W,YMR188C,7.240023580656896e-10
YOR078W,YJR113C,5.504542954781755e-08
YOR078W,YDR115W,4.216415844943144e-12
YOR078W,YNL306W,2.6255362806394565e-17
YOR078W,YDR337W,7.322598174652201e-18
YOR078W,YGR165W,1.2801587047361895e-12
YOR078W,YBR251W,3.949679057663018e-15
YOR078W,YMR158W,2.1704188446491912e-10
YOR078W,YBR146W,2.439513163959156e-14
YOR078W,YPL183W-A,2.518552264518803e-06
YOR078W,YCR046C,1.2734390907216675e-13
YOR078W,YCR071C,2.971713430888201e-10
YOR078W,YHR011W,9.487448605976036e-22
YOR078W,YPL104W,4.667974220121216e-16
YOR078W,YNL137C,0.0004241573915351182
YOR078W,YOL033W,1.3229188577934536e-11
YOR078W,YPR047W,9.35916275035531e-13
YOR078W,YBL080C,3.4580196345279646e-11
YOR078W,YOR158W,1.244863804053531e-12
YOR078W,YLR139C,2.855150534463969e-17
YOR078W,YDR347W,1.1974341873957628e-12
YOR078W,YDL045W-A,3.4650613542908104e-06
YOR078W,YNL073W,1.0973142533510227e-10
YOR078W,YGR084C,9.318030559386098e-14
YOR078W,YKL003C,4.975763090442342e-07
YOR078W,YPR166C,7.070486909713583e-14
YOR078W,YDR405W,1.7108904040607944e-15
YKL182W,YHL004W,1.58683608475485e-08
YKL182W,YPL118W,0.002422563498839736
YKL182W,YNL005C,0.028510551899671555
YKL182W,YHR091C,4.961925242241705e-06
YKL182W,YLR069C,0.7928994297981262
YKL182W,YDR116C,1.044088620005823e-07
YKL182W,YNL284C,1.776428462108015e-06
YKL182W,YDL202W,9.62356466516212e-07
YKL182W,YKR006C,1.222755054186564e-05
YKL182W,YLR312W-A,0.0062636989168822765
YKL182W,YBL038W,0.0032595638185739517
YKL182W,YNL252C,0.000983840087428689
YKL182W,YNL185C,4.844958993999171e-07
YKL182W,YKL194C,2.4085054974420927e-05
YKL182W,YKR085C,1.3220397931945627e-07
YKL182W,YNL177C,3.6586992791853845e-05
YKL182W,YOR150W,7.820977643291371e-09
YKL182W,YDR268W,2.1148400719539495e-06
YKL182W,YMR193W,0.01990196481347084
YKL182W,YGR076C,4.319396612117998e-05
YKL182W,YBR282W,8.917514605855104e-06
YKL182W,YNL081C,6.13424854236655e-05
YKL182W,YDR462W,0.0747993066906929
YKL182W,YMR024W,4.6939708227000665e-06
YKL182W,YKL138C,7.291702786460519e-05
YKL182W,YCR003W,1.520595651527401e-05
YKL182W,YML025C,3.087684774527588e-09
YKL182W,YMR286W,0.00460446160286665
YKL182W,YDR322W,4.9476126320890934e-12
YKL182W,YBR122C,0.809406042098999
YKL182W,YBR268W,1.4172451301419642e-07
YKL182W,YKL170W,0.020250584930181503
YKL182W,YOR335C,1.1428714463559305e-17
YKL182W,YML009C,0.3729642629623413
YKL182W,YBR121C,5.06562294281393e-14
YKL182W,YPL173W,0.2637202739715576
YKL182W,YMR225C,0.004483646713197231
YKL182W,YDR041W,0.0036576094571501017
YKL182W,YJL096W,0.09280441701412201
YKL182W,YER050C,5.77809885271563e-07
YKL182W,YNR022C,1.923330295028336e-08
YKL182W,YNR037C,0.1821325272321701
YKL182W,YPR100W,6.098525204834004e-07
YKL182W,YKL155C,0.8354392647743225
YKL182W,YHR147C,5.317622731038085e-11
YKL182W,YGL129C,1.0415809583719238e-06
YKL182W,YDR237W,0.028121763840317726
YKL182W,YDR175C,1.3345866634040249e-08
YKL182W,YJL063C,3.8908847272978164e-06
YKL182W,YIL093C,0.3831568956375122
YKL182W,YJR101W,6.396394525154392e-10
YKL182W,YOL023W,0.0015974005218595266
YKL182W,YGR215W,6.10157371738751e-07
YKL182W,YPL040C,5.359097485779785e-07
YKL182W,YNR036C,1.4306909179140348e-05
YKL182W,YMR282C,1.985901690204628e-06
YKL182W,YPL013C,0.00013675335503648967
YKL182W,YMR188C,0.02881239354610443
YKL182W,YJR113C,0.03335127234458923
YKL182W,YDR115W,0.1871633231639862
YKL182W,YNL306W,2.588482630017097e-06
YKL182W,YDR337W,0.005818009376525879
YKL182W,YGR165W,6.543812560266815e-06
YKL182W,YBR251W,1.6795691948345848e-08
YKL182W,YMR158W,0.019557463005185127
YKL182W,YBR146W,0.0005686851218342781
YKL182W,YPL183W-A,0.0002866181603167206
YKL182W,YCR046C,0.00207812269218266
YKL182W,YCR071C,1.9573555618990213e-05
YKL182W,YHR011W,0.030890796333551407
YKL182W,YPL104W,0.1331651359796524
YKL182W,YNL137C,0.009001752361655235
YKL182W,YOL033W,0.4445609748363495
YKL182W,YPR047W,2.0744158973684534e-05
YKL182W,YBL080C,0.984882652759552
YKL182W,YOR158W,0.8934694528579712
YKL182W,YLR139C,2.6324883606321237e-08
YKL182W,YDR347W,8.049775033214246e-07
YKL182W,YDL045W-A,4.663453364628367e-05
YKL182W,YNL073W,4.617770173354074e-06
YKL182W,YGR084C,9.300532610723167e-08
YKL182W,YKL003C,5.7733297580853105e-05
YKL182W,YPR166C,0.0023287516087293625
YKL182W,YDR405W,0.4242037832736969
YGR123C,YHL004W,0.0013607225846499205
YGR123C,YPL118W,7.230597232066316e-10
YGR123C,YNL005C,0.0019889797549694777
YGR123C,YHR091C,1.2991913536097854e-06
YGR123C,YLR069C,0.0001762871688697487
YGR123C,YDR116C,7.393965688606841e-07
YGR123C,YNL284C,7.521030909174442e-09
YGR123C,YDL202W,7.370529431227624e-08
YGR123C,YKR006C,1.635510488995351e-05
YGR123C,YLR312W-A,2.926386150647886e-05
YGR123C,YBL038W,1.0752157209026336e-07
YGR123C,YNL252C,3.253391479829393e-13
YGR123C,YNL185C,6.625469617382862e-10
YGR123C,YKL194C,3.824390546469658e-07
YGR123C,YKR085C,7.72052828779124e-07
YGR123C,YNL177C,1.800446680633172e-09
YGR123C,YOR150W,0.00025717311655171216
YGR123C,YDR268W,1.840769137118059e-08
YGR123C,YMR193W,2.6287249287049175e-12
YGR123C,YGR076C,1.956558662641328e-06
YGR123C,YBR282W,0.9103883504867554
YGR123C,YNL081C,1.8874003444580012e-06
YGR123C,YDR462W,2.5543445758557937e-07
YGR123C,YMR024W,0.016688739880919456
YGR123C,YKL138C,0.3660552501678467
YGR123C,YCR003W,1.9180951937869395e-08
YGR123C,YML025C,0.7338294982910156
YGR123C,YMR286W,5.034846708440455e-06
YGR123C,YDR322W,5.865335994670318e-12
YGR123C,YBR122C,2.198556649091188e-05
YGR123C,YBR268W,2.3505586366212583e-10
YGR123C,YKL170W,0.013602269813418388
YGR123C,YOR335C,2.2771914562347284e-11
YGR123C,YML009C,0.00968161690980196
YGR123C,YBR121C,7.173576177521568e-10
YGR123C,YPL173W,5.713092377845896e-06
YGR123C,YMR225C,4.474879668203702e-12
YGR123C,YDR041W,0.0010749163338914514
YGR123C,YJL096W,0.0006856880499981344
YGR123C,YER050C,9.623747700970853e-07
YGR123C,YNR022C,2.1779223390028246e-12
YGR123C,YNR037C,0.00020844537357334048
YGR123C,YPR100W,2.108285343638272e-06
YGR123C,YKL155C,2.0717635607070406e-07
YGR123C,YHR147C,1.9949275564812297e-10
YGR123C,YGL129C,1.1834661722831541e-11
YGR123C,YDR237W,6.852643764432287e-06
YGR123C,YDR175C,9.015791988531419e-07
YGR123C,YJL063C,0.7842469215393066
YGR123C,YIL093C,0.9999986886978149
YGR123C,YJR101W,5.591791563119841e-08
YGR123C,YOL023W,8.465857348483041e-08
YGR123C,YGR215W,1.5390347471111454e-05
YGR123C,YPL040C,0.002564099384471774
YGR123C,YNR036C,1.0828538066220972e-10
YGR123C,YMR282C,0.00013597447832580656
YGR123C,YPL013C,8.765114762354642e-05
YGR123C,YMR188C,1.1986729077761993e-05
YGR123C,YJR113C,0.00532212108373642
YGR123C,YDR115W,0.11813772469758987
YGR123C,YNL306W,5.126527661040124e-14
YGR123C,YDR337W,0.012047790922224522
YGR123C,YGR165W,2.849382690328639e-05
YGR123C,YBR251W,0.3485322594642639
YGR123C,YMR158W,0.0062967040576040745
YGR123C,YBR146W,0.9944493770599365
YGR123C,YPL183W-A,0.02239631488919258
YGR123C,YCR046C,0.9444875717163086
YGR123C,YCR071C,3.4940119803650305e-05
YGR123C,YHR011W,7.724307304890488e-12
YGR123C,YPL104W,0.022358693182468414
YGR123C,YNL137C,0.0009116012952290475
YGR123C,YOL033W,4.714054739451967e-05
YGR123C,YPR047W,5.391124768827638e-10
YGR123C,YBL080C,0.22011616826057434
YGR123C,YOR158W,0.0005683269700966775
YGR123C,YLR139C,7.879021381995699e-07
YGR123C,YDR347W,1.0512188737266115e-06
YGR123C,YDL045W-A,2.0405406758072786e-05
YGR123C,YNL073W,1.0223963897715294e-09
YGR123C,YGR084C,9.060821071216196e-07
YGR123C,YKL003C,1.683574279986999e-09
YGR123C,YPR166C,4.0480337304416025e-08
YGR123C,YDR405W,0.00552686071023345
YDL194W,YHL004W,3.215722732466121e-16
YDL194W,YPL118W,4.6316274407844925e-17
YDL194W,YNL005C,4.413921775366661e-16
YDL194W,YHR091C,2.0837500128156883e-11
YDL194W,YLR069C,9.232841237155533e-15
YDL194W,YDR116C,8.199935217266125e-22
YDL194W,YNL284C,7.672826564550859e-23
YDL194W,YDL202W,1.445539608152524e-11
YDL194W,YKR006C,1.0095582211893318e-17
YDL194W,YLR312W-A,3.494689889034508e-13
YDL194W,YBL038W,7.584720828175322e-20
YDL194W,YNL252C,7.499321394996775e-15
YDL194W,YNL185C,3.766381127877187e-15
YDL194W,YKL194C,1.2603938401578014e-19
YDL194W,YKR085C,5.677902939482671e-11
YDL194W,YNL177C,5.818168613558328e-09
YDL194W,YOR150W,1.414812955376557e-13
YDL194W,YDR268W,1.1760908543199376e-17
YDL194W,YMR193W,5.846012383748146e-20
YDL194W,YGR076C,8.1598588101498e-17
YDL194W,YBR282W,9.258141457817335e-20
YDL194W,YNL081C,7.028187439580419e-14
YDL194W,YDR462W,1.4746277623056752e-21
YDL194W,YMR024W,8.698506596006156e-14
YDL194W,YKL138C,2.693560113587465e-15
YDL194W,YCR003W,2.8342562671812566e-13
YDL194W,YML025C,3.1343434713040412e-19
YDL194W,YMR286W,1.0587545423712541e-10
YDL194W,YDR322W,2.065435843529224e-16
YDL194W,YBR122C,4.1724948149357566e-12
YDL194W,YBR268W,1.4676894572121925e-16
YDL194W,YKL170W,2.939697638960903e-14
YDL194W,YOR335C,1.6571295873291092e-06
YDL194W,YML009C,3.215619415186666e-08
YDL194W,YBR121C,8.9007729816128e-15
YDL194W,YPL173W,7.459743462898962e-16
YDL194W,YMR225C,2.9881289500058306e-13
YDL194W,YDR041W,3.372918230251567e-15
YDL194W,YJL096W,4.074631799501349e-13
YDL194W,YER050C,2.6411395738225015e-15
YDL194W,YNR022C,3.369754562193572e-15
YDL194W,YNR037C,7.295241667704122e-12
YDL194W,YPR100W,3.3195512582229886e-14
YDL194W,YKL155C,5.948033412079388e-25
YDL194W,YHR147C,3.966319866944776e-14
YDL194W,YGL129C,1.535904683872078e-14
YDL194W,YDR237W,7.212305297259192e-14
YDL194W,YDR175C,1.0449876380880241e-10
YDL194W,YJL063C,8.30630038425435e-18
YDL194W,YIL093C,1.8323036980930032e-18
YDL194W,YJR101W,6.103505287985422e-14
YDL194W,YOL023W,1.4500061578954365e-13
YDL194W,YGR215W,7.881924002361984e-10
YDL194W,YPL040C,8.256319753499636e-19
YDL194W,YNR036C,3.1194784168991907e-13
YDL194W,YMR282C,8.833942149837071e-13
YDL194W,YPL013C,8.4152433796500345e-19
YDL194W,YMR188C,3.4805404365846854e-17
YDL194W,YJR113C,9.03605315571987e-13
YDL194W,YDR115W,9.111058262012417e-13
YDL194W,YNL306W,1.4754129418532736e-17
YDL194W,YDR337W,8.832300169014928e-11
YDL194W,YGR165W,1.741269128885392e-09
YDL194W,YBR251W,9.595929966735255e-19
YDL194W,YMR158W,2.3502434722634307e-15
YDL194W,YBR146W,3.7454308860103425e-13
YDL194W,YPL183W-A,1.8555715991519506e-11
YDL194W,YCR046C,1.2416457450453776e-16
YDL194W,YCR071C,1.8476402523291517e-14
YDL194W,YHR011W,3.977592859033194e-14
YDL194W,YPL104W,4.6997762044747763e-17
YDL194W,YNL137C,4.9049980600879574e-17
YDL194W,YOL033W,1.205368912101252e-17
YDL194W,YPR047W,3.7516566459352974e-14
YDL194W,YBL080C,9.798879474487692e-16
YDL194W,YOR158W,5.5634111900682015e-11
YDL194W,YLR139C,4.082730518679273e-13
YDL194W,YDR347W,1.8197754067528216e-11
YDL194W,YDL045W-A,6.685041284981708e-07
YDL194W,YNL073W,2.0745503839098012e-14
YDL194W,YGR084C,2.90900387112103e-10
YDL194W,YKL003C,1.4542457949656695e-14
YDL194W,YPR166C,2.4511471110599814e-06
YDL194W,YDR405W,2.7080003147286442e-18
tK(CUU)J,YHL004W,7.729219347885063e-11
tK(CUU)J,YPL118W,3.1963496294196148e-09
tK(CUU)J,YNL005C,3.1085916063489094e-09
tK(CUU)J,YHR091C,3.079752787016332e-05
tK(CUU)J,YLR069C,2.1161915135665797e-16
tK(CUU)J,YDR116C,1.1039301917037392e-08
tK(CUU)J,YNL284C,5.363504556044063e-07
tK(CUU)J,YDL202W,4.053349300647824e-08
tK(CUU)J,YKR006C,3.862596006931618e-11
tK(CUU)J,YLR312W-A,4.2412992229401425e-08
tK(CUU)J,YBL038W,5.447390805102259e-08
tK(CUU)J,YNL252C,1.0732221535081354e-11
tK(CUU)J,YNL185C,6.845099960628431e-06
tK(CUU)J,YKL194C,4.785363785231311e-07
tK(CUU)J,YKR085C,2.714662628022779e-07
tK(CUU)J,YNL177C,2.3513823066423356e-07
tK(CUU)J,YOR150W,5.472650173032889e-07
tK(CUU)J,YDR268W,1.1239182917677226e-08
tK(CUU)J,YMR193W,8.70745875403145e-09
tK(CUU)J,YGR076C,1.0977072406603838e-07
tK(CUU)J,YBR282W,9.581274440506604e-09
tK(CUU)J,YNL081C,4.176954462309368e-07
tK(CUU)J,YDR462W,3.6511815793005553e-09
tK(CUU)J,YMR024W,3.660951097828047e-09
tK(CUU)J,YKL138C,2.3634205703615407e-10
tK(CUU)J,YCR003W,4.50728521173005e-08
tK(CUU)J,YML025C,2.872619006666355e-06
tK(CUU)J,YMR286W,2.9222588793231807e-08
tK(CUU)J,YDR322W,1.9696319242257232e-08
tK(CUU)J,YBR122C,2.5296011951780883e-09
tK(CUU)J,YBR268W,2.8119282902139275e-08
tK(CUU)J,YKL170W,5.773992839408493e-09
tK(CUU)J,YOR335C,4.651808922062628e-06
tK(CUU)J,YML009C,2.376600825859665e-11
tK(CUU)J,YBR121C,3.127886927245527e-08
tK(CUU)J,YPL173W,5.614792371488875e-06
tK(CUU)J,YMR225C,1.2678492566919886e-07
tK(CUU)J,YDR041W,6.684302000792286e-10
tK(CUU)J,YJL096W,9.93196636045468e-09
tK(CUU)J,YER050C,1.0660520244343274e-09
tK(CUU)J,YNR022C,7.408528546193338e-08
tK(CUU)J,YNR037C,2.4715309798750695e-09
tK(CUU)J,YPR100W,5.328918639690983e-09
tK(CUU)J,YKL155C,0.0002248035598313436
tK(CUU)J,YHR147C,6.167639288179316e-09
tK(CUU)J,YGL129C,8.359543812730408e-07
tK(CUU)J,YDR237W,2.3093994627743086e-07
tK(CUU)J,YDR175C,9.899935732304854e-11
tK(CUU)J,YJL063C,5.428407501284482e-09
tK(CUU)J,YIL093C,1.3451841862632818e-09
tK(CUU)J,YJR101W,9.259181865672872e-09
tK(CUU)J,YOL023W,3.4931167647300754e-07
tK(CUU)J,YGR215W,2.7893685139446234e-09
tK(CUU)J,YPL040C,1.8042365468318167e-07
tK(CUU)J,YNR036C,2.5074143650272163e-08
tK(CUU)J,YMR282C,7.17080581580376e-08
tK(CUU)J,YPL013C,1.8578684146675073e-09
tK(CUU)J,YMR188C,8.083394509306174e-10
tK(CUU)J,YJR113C,7.339439278553073e-09
tK(CUU)J,YDR115W,2.2199009991341612e-11
tK(CUU)J,YNL306W,4.139084012422245e-06
tK(CUU)J,YDR337W,3.384053801069875e-11
tK(CUU)J,YGR165W,5.48186953608365e-08
tK(CUU)J,YBR251W,2.6111953488339168e-08
tK(CUU)J,YMR158W,4.487804119435168e-07
tK(CUU)J,YBR146W,1.3110045493647249e-08
tK(CUU)J,YPL183W-A,2.547423827437001e-09
tK(CUU)J,YCR046C,2.693382183949211e-10
tK(CUU)J,YCR071C,5.243405015731284e-11
tK(CUU)J,YHR011W,1.887952710832863e-10
tK(CUU)J,YPL104W,4.1054599932977e-06
tK(CUU)J,YNL137C,7.681140168358525e-09
tK(CUU)J,YOL033W,3.960356309562485e-07
tK(CUU)J,YPR047W,2.6757283055900416e-09
tK(CUU)J,YBL080C,3.728524600177252e-09
tK(CUU)J,YOR158W,4.7203521091887524e-08
tK(CUU)J,YLR139C,1.9351164155523293e-06
tK(CUU)J,YDR347W,2.5706444262141304e-07
tK(CUU)J,YDL045W-A,6.336572511145278e-08
tK(CUU)J,YNL073W,8.41748928337438e-08
tK(CUU)J,YGR084C,3.303190254655419e-08
tK(CUU)J,YKL003C,1.9486519342581943e-10
tK(CUU)J,YPR166C,1.2847397590221021e-09
tK(CUU)J,YDR405W,4.2611775219469905e-10
tK(UUU)G1,YHL004W,1.092284929171683e-08
tK(UUU)G1,YPL118W,1.092284929171683e-08
tK(UUU)G1,YNL005C,1.092284929171683e-08
tK(UUU)G1,YHR091C,1.092284929171683e-08
tK(UUU)G1,YLR069C,1.092284929171683e-08
tK(UUU)G1,YDR116C,1.092284929171683e-08
tK(UUU)G1,YNL284C,1.092284929171683e-08
tK(UUU)G1,YDL202W,1.092284929171683e-08
tK(UUU)G1,YKR006C,1.092284929171683e-08
tK(UUU)G1,YLR312W-A,1.092284929171683e-08
tK(UUU)G1,YBL038W,1.092284929171683e-08
tK(UUU)G1,YNL252C,1.092284929171683e-08
tK(UUU)G1,YNL185C,1.092284929171683e-08
tK(UUU)G1,YKL194C,1.092284929171683e-08
tK(UUU)G1,YKR085C,1.092284929171683e-08
tK(UUU)G1,YNL177C,1.092284929171683e-08
tK(UUU)G1,YOR150W,1.092284929171683e-08
tK(UUU)G1,YDR268W,1.092284929171683e-08
tK(UUU)G1,YMR193W,1.092284929171683e-08
tK(UUU)G1,YGR076C,1.092284929171683e-08
tK(UUU)G1,YBR282W,1.092284929171683e-08
tK(UUU)G1,YNL081C,1.092284929171683e-08
tK(UUU)G1,YDR462W,1.092284929171683e-08
tK(UUU)G1,YMR024W,1.092284929171683e-08
tK(UUU)G1,YKL138C,1.092284929171683e-08
tK(UUU)G1,YCR003W,1.092284929171683e-08
tK(UUU)G1,YML025C,1.092284929171683e-08
tK(UUU)G1,YMR286W,1.092284929171683e-08
tK(UUU)G1,YDR322W,1.092284929171683e-08
tK(UUU)G1,YBR122C,1.092284929171683e-08
tK(UUU)G1,YBR268W,1.092284929171683e-08
tK(UUU)G1,YKL170W,1.092284929171683e-08
tK(UUU)G1,YOR335C,1.092284929171683e-08
tK(UUU)G1,YML009C,1.092284929171683e-08
tK(UUU)G1,YBR121C,1.092284929171683e-08
tK(UUU)G1,YPL173W,1.092284929171683e-08
tK(UUU)G1,YMR225C,1.092284929171683e-08
tK(UUU)G1,YDR041W,1.092284929171683e-08
tK(UUU)G1,YJL096W,1.092284929171683e-08
tK(UUU)G1,YER050C,1.092284929171683e-08
tK(UUU)G1,YNR022C,1.092284929171683e-08
tK(UUU)G1,YNR037C,1.092284929171683e-08
tK(UUU)G1,YPR100W,1.092284929171683e-08
tK(UUU)G1,YKL155C,1.092284929171683e-08
tK(UUU)G1,YHR147C,1.092284929171683e-08
tK(UUU)G1,YGL129C,1.092284929171683e-08
tK(UUU)G1,YDR237W,1.092284929171683e-08
tK(UUU)G1,YDR175C,1.092284929171683e-08
tK(UUU)G1,YJL063C,1.092284929171683e-08
tK(UUU)G1,YIL093C,1.092284929171683e-08
tK(UUU)G1,YJR101W,1.092284929171683e-08
tK(UUU)G1,YOL023W,1.092284929171683e-08
tK(UUU)G1,YGR215W,1.092284929171683e-08
tK(UUU)G1,YPL040C,1.092284929171683e-08
tK(UUU)G1,YNR036C,1.092284929171683e-08
tK(UUU)G1,YMR282C,1.092284929171683e-08
tK(UUU)G1,YPL013C,1.092284929171683e-08
tK(UUU)G1,YMR188C,1.092284929171683e-08
tK(UUU)G1,YJR113C,1.092284929171683e-08
tK(UUU)G1,YDR115W,1.092284929171683e-08
tK(UUU)G1,YNL306W,1.092284929171683e-08
tK(UUU)G1,YDR337W,1.092284929171683e-08
tK(UUU)G1,YGR165W,1.092284929171683e-08
tK(UUU)G1,YBR251W,1.092284929171683e-08
tK(UUU)G1,YMR158W,1.092284929171683e-08
tK(UUU)G1,YBR146W,1.092284929171683e-08
tK(UUU)G1,YPL183W-A,1.092284929171683e-08
tK(UUU)G1,YCR046C,1.092284929171683e-08
tK(UUU)G1,YCR071C,1.092284929171683e-08
tK(UUU)G1,YHR011W,1.092284929171683e-08
tK(UUU)G1,YPL104W,1.092284929171683e-08
tK(UUU)G1,YNL137C,1.092284929171683e-08
tK(UUU)G1,YOL033W,1.092284929171683e-08
tK(UUU)G1,YPR047W,1.092284929171683e-08
tK(UUU)G1,YBL080C,1.092284929171683e-08
tK(UUU)G1,YOR158W,1.092284929171683e-08
tK(UUU)G1,YLR139C,1.092284929171683e-08
tK(UUU)G1,YDR347W,1.092284929171683e-08
tK(UUU)G1,YDL045W-A,1.092284929171683e-08
tK(UUU)G1,YNL073W,1.092284929171683e-08
tK(UUU)G1,YGR084C,1.092284929171683e-08
tK(UUU)G1,YKL003C,1.092284929171683e-08
tK(UUU)G1,YPR166C,1.092284929171683e-08
tK(UUU)G1,YDR405W,1.092284929171683e-08
YDR245W,YHL004W,2.221523139056547e-11
YDR245W,YPL118W,4.2266679739499935e-11
YDR245W,YNL005C,2.4745048024521488e-11
YDR245W,YHR091C,5.787297046753667e-14
YDR245W,YLR069C,5.430165206377069e-10
YDR245W,YDR116C,2.0283552557274928e-16
YDR245W,YNL284C,5.243592018921994e-12
YDR245W,YDL202W,1.5838497980052817e-14
YDR245W,YKR006C,2.0857884010183625e-05
YDR245W,YLR312W-A,4.261278974126981e-08
YDR245W,YBL038W,7.940699622959591e-17
YDR245W,YNL252C,1.8797656764490966e-08
YDR245W,YNL185C,3.192608621915838e-09
YDR245W,YKL194C,5.50432442680826e-11
YDR245W,YKR085C,5.417340354085809e-09
YDR245W,YNL177C,6.612654759700909e-14
YDR245W,YOR150W,1.8221771869164627e-09
YDR245W,YDR268W,3.471063246252015e-05
YDR245W,YMR193W,3.3274879569387614e-14
YDR245W,YGR076C,3.832996881046949e-15
YDR245W,YBR282W,4.268484676828166e-09
YDR245W,YNL081C,4.835032374472803e-11
YDR245W,YDR462W,1.6439846151072857e-09
YDR245W,YMR024W,1.5222276772419718e-09
YDR245W,YKL138C,2.2819079958935617e-08
YDR245W,YCR003W,2.3036861047237567e-12
YDR245W,YML025C,1.2183504622953478e-05
YDR245W,YMR286W,7.796637224721792e-10
YDR245W,YDR322W,2.8761217176322476e-14
YDR245W,YBR122C,8.407659493059327e-07
YDR245W,YBR268W,7.353020102518482e-12
YDR245W,YKL170W,8.749307389699368e-10
YDR245W,YOR335C,0.0004512598679866642
YDR245W,YML009C,7.35943972429709e-10
YDR245W,YBR121C,6.663773896869887e-16
YDR245W,YPL173W,3.287898425741176e-11
YDR245W,YMR225C,4.2853298687361985e-09
YDR245W,YDR041W,1.360936224825693e-10
YDR245W,YJL096W,6.185283396575869e-10
YDR245W,YER050C,5.2951778315402405e-17
