Gene,Label,Annos,Score,Background Score,Num pos pairs,Precision,Recall,False Positive Rate
YOR079C,-1,-/-,-814.7357684373856,-14114.747427225113,244,0.10891089108910891,0.6311475409836066,0.3709155136885487
YJL097W,0,0/-,-814.7598754316568,-24250.637724224478,976,0.10891089108910891,0.6311475409836066,0.3709155136885487
YNL180C,0,0/-,-814.7741070985794,-22732.613237775862,976,0.10891089108910891,0.6311475409836066,0.3709155136885487
YJL161W,0,0/0,-814.8978441953659,-24755.367859326303,976,0.10891089108910891,0.6311475409836066,0.3709155136885487
YNL236W,-1,-/-,-814.9107722043991,-14989.699635624886,244,0.1088339222614841,0.6311475409836066,0.371209891080365
YBR167C,-1,-/-,-814.9192773103714,-14076.257779836655,244,0.10875706214689265,0.6311475409836066,0.3715042684721813
YNR028W,0,0/-,-814.9423655122519,-24290.035461556166,976,0.10875706214689265,0.6311475409836066,0.3715042684721813
YKL035W,-1,-/-,-814.9510977268219,-14426.7841976583,244,0.1086803105151729,0.6311475409836066,0.37179864586399763
YPL270W,-1,-/-,-814.9754878282547,-13983.74741947651,244,0.10860366713681241,0.6311475409836066,0.37209302325581395
YPL231W,-1,-/-,-815.0400952100754,-13373.320496916771,244,0.10852713178294573,0.6311475409836066,0.37238740064763026
YGL248W,0,0/-,-815.071778241545,-25241.583541128784,976,0.10852713178294573,0.6311475409836066,0.37238740064763026
YJL174W,0,0/-,-815.1226762235165,-23895.234361879528,976,0.10852713178294573,0.6311475409836066,0.37238740064763026
YBR201W,-1,-/-,-815.1265844106674,-13970.729772627354,244,0.10845070422535211,0.6311475409836066,0.3726817780394466
YDL150W,-1,-/-,-815.1706985235214,-14247.068907380104,244,0.10837438423645321,0.6311475409836066,0.3729761554312629
YER005W,-1,-/-,-815.484277844429,-13848.046931862831,244,0.10829817158931083,0.6311475409836066,0.3732705328230792
YKR062W,-1,-/-,-815.5728508234024,-14055.692019462585,244,0.10822206605762473,0.6311475409836066,0.3735649102148955
YAL026C,-1,-/-,-815.7643324136734,-13839.164330720901,244,0.10814606741573034,0.6311475409836066,0.37385928760671183
YMR214W,-1,-/-,-816.139240026474,-14102.161974668503,244,0.1080701754385965,0.6311475409836066,0.3741536649985281
YMR208W,-1,-/-,-816.1639882326126,-13276.07214680314,244,0.10799438990182328,0.6311475409836066,0.3744480423903444
YKL155C,0,0/-,-816.2767167948186,-23455.28113359213,976,0.10799438990182328,0.6311475409836066,0.3744480423903444
YJR122W,0,0/-,-816.3208553045988,-23816.400720857084,976,0.10799438990182328,0.6311475409836066,0.3744480423903444
YDR507C,-1,-/-,-816.3924120664597,-14228.54522639513,244,0.1079187105816398,0.6311475409836066,0.3747424197821607
YDR083W,-1,-/-,-816.4641165137291,-15941.54431349039,244,0.10784313725490197,0.6311475409836066,0.37503679717397703
YLL040C,-1,-/+,-816.5097912549973,-13986.59127342701,244,0.10776766969909027,0.6311475409836066,0.37533117456579335
YDR242W,0,0/0,-816.5962021648884,-23905.426101468503,976,0.10776766969909027,0.6311475409836066,0.37533117456579335
YOR038C,-1,-/-,-816.6981981396675,-14135.29291766882,244,0.1076923076923077,0.6311475409836066,0.37562555195760966
